Label,area_0,area_1,area_2,area_3,area_4
Uninfected,32,38,0.5,1.5,1061
Uninfected,7983.5,0,0,0,0
Uninfected,10291,0,0,0,0
Uninfected,15048.5,0,0,0,0
Uninfected,11154,0,0,0,0
Uninfected,6250,0,0,0,0
Uninfected,8890.5,0,0,0,0
Uninfected,13204,0,0,0,0
Uninfected,11093,0,0,0,0
Uninfected,15200,0,0,0,0
Uninfected,9818.5,0,0,0,0
Uninfected,11044.5,0,0,0,0
Uninfected,10513,0,0,0,0
Uninfected,12074.5,0,0,0,0
Uninfected,8817,0,0,0,0
Uninfected,18493.5,0,0,0,0
Uninfected,23053,0,0,0,0
Uninfected,9748,0,0,0,0
Uninfected,11814,0,0,0,0
Uninfected,12436,0,0,0,0
Uninfected,14334.5,0,0,0,0
Uninfected,13935,0,0,0,0
Uninfected,12632.5,0,0,0,0
Uninfected,15427,0,0,0,0
Uninfected,43.5,15,12.5,10214.5,0
Uninfected,11317.5,0,0,0,0
Uninfected,12188,0,0,0,0
Uninfected,10177.5,0,0,0,0
Uninfected,0,4753,0,0,0
Uninfected,10254.5,0,0,0,0
Uninfected,7425,0,0,0,0
Uninfected,10746,0,0,0,0
Uninfected,15294.5,0,0,0,0
Uninfected,14085,0,0,0,0
Uninfected,12530,0,0,0,0
Uninfected,7393.5,0,0,0,0
Uninfected,12426,0,0,0,0
Uninfected,3739.5,0,0,0,0
Uninfected,16119.5,0,0,0,0
Uninfected,8268.5,0,0,0,0
Uninfected,7191,10016,0,0,0
Uninfected,7835.5,0,0,0,0
Uninfected,14196.5,0,0,0,0
Uninfected,10303.5,0,0,0,0
Uninfected,10052.5,0,0,0,0
Uninfected,17667.5,0,0,0,0
Uninfected,15424.5,0,0,0,0
Uninfected,13937,0,0,0,0
Uninfected,10253.5,0,0,0,0
Uninfected,15951.5,0,0,0,0
Uninfected,12806.5,0,0,0,0
Uninfected,10423.5,0,0,0,0
Uninfected,10963,0,0,0,0
Uninfected,15408,0,0,0,0
Uninfected,11429,0,0,0,0
Uninfected,10748,0,0,0,0
Uninfected,8998,0,0,0,0
Uninfected,10123.5,0,0,0,0
Uninfected,49.5,12481,0,0,0
Uninfected,12500,0,0,0,0
Uninfected,10683,0,0,0,0
Uninfected,2.5,5.5,16,0,702
Uninfected,7904.5,0,0,0,0
Uninfected,15862,0,0,0,0
Uninfected,12021.5,0,0,0,0
Uninfected,16.5,5.5,32.5,71.5,50.5
Uninfected,15058.5,0,0,0,0
Uninfected,14076,0,0,0,0
Uninfected,9582,0,0,0,0
Uninfected,14277.5,0,0,0,0
Uninfected,11810.5,0,0,0,0
Uninfected,15217,0,0,0,0
Uninfected,13934.5,0,0,0,0
Uninfected,10638,0,0,0,0
Uninfected,9170.5,0,0,0,0
Uninfected,14,12489,0,0,0
Uninfected,17427,0,0,0,0
Uninfected,14355,0,0,0,0
Uninfected,15767,0,0,0,0
Uninfected,16123.5,0,0,0,0
Uninfected,15055,0,0,0,0
Uninfected,14555.5,0,0,0,0
Uninfected,7928.5,0,0,0,0
Uninfected,16898.5,0,0,0,0
Uninfected,9198.5,0,0,0,0
Uninfected,10874.5,0,0,0,0
Uninfected,10808,0,0,0,0
Uninfected,10951,0,0,0,0
Uninfected,14079.5,0,0,0,0
Uninfected,16642,0,0,0,0
Uninfected,16391.5,0,0,0,0
Uninfected,12690.5,0,0,0,0
Uninfected,10740.5,0,0,0,0
Uninfected,12629.5,0,0,0,0
Uninfected,5,3.5,1159.5,12625.5,0
Uninfected,7133.5,0,0,0,0
Uninfected,13945.5,0,0,0,0
Uninfected,8154.5,0,0,0,0
Uninfected,14239.5,0,0,0,0
Uninfected,12269,0,0,0,0
Uninfected,16955,0,0,0,0
Uninfected,12584.5,0,0,0,0
Uninfected,11010.5,0,0,0,0
Uninfected,12738,0,0,0,0
Uninfected,14812,0,0,0,0
Uninfected,8830,0,0,0,0
Uninfected,10738.5,0,0,0,0
Uninfected,11858.5,0,0,0,0
Uninfected,11945,0,0,0,0
Uninfected,15893.5,0,0,0,0
Uninfected,10573.5,0,0,0,0
Uninfected,10858.5,0,0,0,0
Uninfected,12700,0,0,0,0
Uninfected,15879.5,0,0,0,0
Uninfected,14990,0,0,0,0
Uninfected,11328,0,0,0,0
Uninfected,8314,0,0,0,0
Uninfected,11536,0,0,0,0
Uninfected,14418,0,0,0,0
Uninfected,13055.5,0,0,0,0
Uninfected,13449,0,0,0,0
Uninfected,3873,0,0,0,0
Uninfected,10937,0,0,0,0
Uninfected,13778,0,0,0,0
Uninfected,12356,0,0,0,0
Uninfected,10979,0,0,0,0
Uninfected,9415,0,0,0,0
Uninfected,14990.5,0,0,0,0
Uninfected,12382,0,0,0,0
Uninfected,4738.5,9680,0,0,0
Uninfected,11728.5,0,0,0,0
Uninfected,11335.5,0,0,0,0
Uninfected,13558,0,0,0,0
Uninfected,10654.5,0,0,0,0
Uninfected,12003,0,0,0,0
Uninfected,7550,0,0,0,0
Uninfected,10704.5,0,0,0,0
Uninfected,6884,0,0,0,0
Uninfected,11774.5,0,0,0,0
Uninfected,27.5,12882.5,0,0,0
Uninfected,7607,0,0,0,0
Uninfected,13944.5,0,0,0,0
Uninfected,11411.5,0,0,0,0
Uninfected,13214.5,0,0,0,0
Uninfected,9992,0,0,0,0
Uninfected,11443.5,0,0,0,0
Uninfected,62.5,12108.5,0,0,0
Uninfected,13835.5,0,0,0,0
Uninfected,9829,0,0,0,0
Uninfected,9433.5,0,0,0,0
Uninfected,7600.5,0,0,0,0
Uninfected,9114.5,0,0,0,0
Uninfected,15056,0,0,0,0
Uninfected,10480,0,0,0,0
Uninfected,14017.5,0,0,0,0
Uninfected,10190,0,0,0,0
Uninfected,14564,0,0,0,0
Uninfected,37.5,37,15328,0,0
Uninfected,12919.5,0,0,0,0
Uninfected,10950.5,0,0,0,0
Uninfected,14162,0,0,0,0
Uninfected,8401,0,0,0,0
Uninfected,13689,0,0,0,0
Uninfected,10988.5,0,0,0,0
Uninfected,11124,0,0,0,0
Uninfected,5679,7372.5,0,0,0
Uninfected,7115.5,0,0,0,0
Uninfected,13056.5,0,0,0,0
Uninfected,10909.5,0,0,0,0
Uninfected,13300,0,0,0,0
Uninfected,16.5,9385,0,0,0
Uninfected,12666,0,0,0,0
Uninfected,14422.5,0,0,0,0
Uninfected,11.5,15989.5,0,0,0
Uninfected,11714.5,0,0,0,0
Uninfected,11761.5,0,0,0,0
Uninfected,11576.5,0,0,0,0
Uninfected,15740.5,0,0,0,0
Uninfected,11497.5,0,0,0,0
Uninfected,13319.5,0,0,0,0
Uninfected,8329.5,0,0,0,0
Uninfected,12826.5,0,0,0,0
Uninfected,9822,0,0,0,0
Uninfected,14163,0,0,0,0
Uninfected,13237,0,0,0,0
Uninfected,16060.5,0,0,0,0
Uninfected,10028,0,0,0,0
Uninfected,10230.5,0,0,0,0
Uninfected,51.5,5206,0,0,0
Uninfected,18013,0,0,0,0
Uninfected,19697,0,0,0,0
Uninfected,13991.5,0,0,0,0
Uninfected,11351,0,0,0,0
Uninfected,89.5,15619.5,0,0,0
Uninfected,9305,0,0,0,0
Uninfected,10475.5,0,0,0,0
Uninfected,11390.5,0,0,0,0
Uninfected,15028,0,0,0,0
Uninfected,10986.5,0,0,0,0
Uninfected,15877.5,0,0,0,0
Uninfected,15505,0,0,0,0
Uninfected,12470,0,0,0,0
Uninfected,1,11911.5,0,0,0
Uninfected,11382,0,0,0,0
Uninfected,12147.5,0,0,0,0
Uninfected,14658.5,0,0,0,0
Uninfected,10964.5,0,0,0,0
Uninfected,12549,0,0,0,0
Uninfected,11396.5,0,0,0,0
Uninfected,10955,0,0,0,0
Uninfected,11791.5,0,0,0,0
Uninfected,13138,0,0,0,0
Uninfected,8608.5,0,0,0,0
Uninfected,9867,0,0,0,0
Uninfected,10878.5,0,0,0,0
Uninfected,17528,0,0,0,0
Uninfected,7651.5,0,0,0,0
Uninfected,9560.5,0,0,0,0
Uninfected,15584,0,0,0,0
Uninfected,9787,0,0,0,0
Uninfected,9396.5,0,0,0,0
Uninfected,13959.5,0,0,0,0
Uninfected,2,5.5,10,634.5,4
Uninfected,12111.5,0,0,0,0
Uninfected,11164.5,0,0,0,0
Uninfected,13040.5,0,0,0,0
Uninfected,11076.5,0,0,0,0
Uninfected,10347,0,0,0,0
Uninfected,11311.5,0,0,0,0
Uninfected,7630.5,0,0,0,0
Uninfected,7298.5,0,0,0,0
Uninfected,14869.5,0,0,0,0
Uninfected,7064,0,0,0,0
Uninfected,10896.5,0,0,0,0
Uninfected,16171,0,0,0,0
Uninfected,14341,0,0,0,0
Uninfected,11703.5,0,0,0,0
Uninfected,12029,0,0,0,0
Uninfected,16490,0,0,0,0
Uninfected,13798,0,0,0,0
Uninfected,1.5,3368,7355,10730,0
Uninfected,8453,0,0,0,0
Uninfected,15071,0,0,0,0
Uninfected,13523,0,0,0,0
Uninfected,10752,0,0,0,0
Uninfected,14901,0,0,0,0
Uninfected,11385,0,0,0,0
Uninfected,9815,0,0,0,0
Uninfected,10503,0,0,0,0
Uninfected,57,14751.5,0,0,0
Uninfected,11312.5,0,0,0,0
Uninfected,10423,0,0,0,0
Uninfected,11446,0,0,0,0
Uninfected,15925.5,0,0,0,0
Uninfected,12578.5,0,0,0,0
Uninfected,10988.5,0,0,0,0
Uninfected,8375,0,0,0,0
Uninfected,9369.5,0,0,0,0
Uninfected,12845,0,0,0,0
Uninfected,13239.5,0,0,0,0
Uninfected,4938,0,0,0,0
Uninfected,9528,0,0,0,0
Uninfected,11344,0,0,0,0
Uninfected,15684.5,0,0,0,0
Uninfected,12769,0,0,0,0
Uninfected,10183.5,0,0,0,0
Uninfected,11803,0,0,0,0
Uninfected,16880,0,0,0,0
Uninfected,9250.5,0,0,0,0
Uninfected,10619.5,0,0,0,0
Uninfected,16529.5,0,0,0,0
Uninfected,14371.5,0,0,0,0
Uninfected,15521.5,0,0,0,0
Uninfected,7022.5,0,0,0,0
Uninfected,13660.5,0,0,0,0
Uninfected,11554,0,0,0,0
Uninfected,4,78,96,4,9937
Uninfected,15947.5,0,0,0,0
Uninfected,13992,0,0,0,0
Uninfected,12322,0,0,0,0
Uninfected,9646.5,0,0,0,0
Uninfected,13505.5,0,0,0,0
Uninfected,12266,0,0,0,0
Uninfected,11393.5,0,0,0,0
Uninfected,9781,0,0,0,0
Uninfected,14152.5,0,0,0,0
Uninfected,10195,0,0,0,0
Uninfected,12831,0,0,0,0
Uninfected,10181.5,0,0,0,0
Uninfected,13669,0,0,0,0
Uninfected,9371.5,0,0,0,0
Uninfected,17781,0,0,0,0
Uninfected,10959,0,0,0,0
Uninfected,31,12786.5,0,0,0
Uninfected,11274,0,0,0,0
Uninfected,12235,0,0,0,0
Uninfected,10013.5,0,0,0,0
Uninfected,9899.5,0,0,0,0
Uninfected,11325,0,0,0,0
Uninfected,9912,0,0,0,0
Uninfected,17271,0,0,0,0
Uninfected,14944,0,0,0,0
Uninfected,10479.5,0,0,0,0
Uninfected,8,1,3,5980,9900
Uninfected,8591,0,0,0,0
Uninfected,19155,0,0,0,0
Uninfected,15112,0,0,0,0
Uninfected,15109.5,0,0,0,0
Uninfected,11533.5,0,0,0,0
Uninfected,9275.5,0,0,0,0
Uninfected,14494.5,0,0,0,0
Uninfected,9469.5,0,0,0,0
Uninfected,12027,0,0,0,0
Uninfected,7135,0,0,0,0
Uninfected,10265.5,0,0,0,0
Uninfected,14803,0,0,0,0
Uninfected,10684.5,0,0,0,0
Uninfected,8184.5,0,0,0,0
Uninfected,13699.5,0,0,0,0
Uninfected,14837.5,0,0,0,0
Uninfected,12800,0,0,0,0
Uninfected,9734.5,0,0,0,0
Uninfected,9222,0,0,0,0
Uninfected,8382,0,0,0,0
Uninfected,14392.5,0,0,0,0
Uninfected,10488,0,0,0,0
Uninfected,12721.5,0,0,0,0
Uninfected,11394,0,0,0,0
Uninfected,13560.5,0,0,0,0
Uninfected,11951,0,0,0,0
Uninfected,11774.5,0,0,0,0
Uninfected,10329.5,0,0,0,0
Uninfected,10834,0,0,0,0
Uninfected,12129,0,0,0,0
Uninfected,13386.5,0,0,0,0
Uninfected,12795.5,0,0,0,0
Uninfected,13810,0,0,0,0
Uninfected,9990.5,0,0,0,0
Uninfected,43.5,2,143.5,556,10139.5
Uninfected,15514.5,0,0,0,0
Uninfected,10347,0,0,0,0
Uninfected,13415,0,0,0,0
Uninfected,14725,0,0,0,0
Uninfected,12640.5,0,0,0,0
Uninfected,336.5,124,12108.5,0,0
Uninfected,11746.5,0,0,0,0
Uninfected,15845,0,0,0,0
Uninfected,10508.5,0,0,0,0
Uninfected,12174,0,0,0,0
Uninfected,14498.5,0,0,0,0
Uninfected,10694,0,0,0,0
Uninfected,13608.5,0,0,0,0
Uninfected,9303,0,0,0,0
Uninfected,13741,0,0,0,0
Uninfected,10984,0,0,0,0
Uninfected,13918,0,0,0,0
Uninfected,9624,0,0,0,0
Uninfected,14282.5,0,0,0,0
Uninfected,13560.5,0,0,0,0
Uninfected,8359.5,0,0,0,0
Uninfected,9790,0,0,0,0
Uninfected,0,17940,0,0,0
Uninfected,9863,0,0,0,0
Uninfected,9742,0,0,0,0
Uninfected,11479,0,0,0,0
Uninfected,9629,0,0,0,0
Uninfected,9470.5,0,0,0,0
Uninfected,22.5,15,253.5,7401,0
Uninfected,8278.5,0,0,0,0
Uninfected,7107.5,0,0,0,0
Uninfected,10537.5,0,0,0,0
Uninfected,15009,0,0,0,0
Uninfected,33,10122.5,0,0,0
Uninfected,20029.5,0,0,0,0
Uninfected,12787.5,0,0,0,0
Uninfected,11726.5,0,0,0,0
Uninfected,17,13379.5,0,0,0
Uninfected,9775.5,0,0,0,0
Uninfected,8809.5,0,0,0,0
Uninfected,12187.5,0,0,0,0
Uninfected,7612.5,0,0,0,0
Uninfected,14176,0,0,0,0
Uninfected,10351,0,0,0,0
Uninfected,13487,0,0,0,0
Uninfected,12630.5,0,0,0,0
Uninfected,10551.5,0,0,0,0
Uninfected,12681.5,0,0,0,0
Uninfected,11667,0,0,0,0
Uninfected,9979,0,0,0,0
Uninfected,9719.5,0,0,0,0
Uninfected,15147,0,0,0,0
Uninfected,11492,0,0,0,0
Uninfected,11314.5,0,0,0,0
Uninfected,14764.5,0,0,0,0
Uninfected,9192,0,0,0,0
Uninfected,11484,0,0,0,0
Uninfected,10340,0,0,0,0
Uninfected,13475.5,0,0,0,0
Uninfected,11126.5,0,0,0,0
Uninfected,17160,0,0,0,0
Uninfected,13539,0,0,0,0
Uninfected,20369,0,0,0,0
Uninfected,9016,0,0,0,0
Uninfected,12461,0,0,0,0
Uninfected,13426.5,0,0,0,0
Uninfected,13447,0,0,0,0
Uninfected,11227,0,0,0,0
Uninfected,131.5,8,11.5,24.5,5.5
Uninfected,8244.5,0,0,0,0
Uninfected,11972.5,0,0,0,0
Uninfected,10152.5,0,0,0,0
Uninfected,19521.5,0,0,0,0
Uninfected,12905,0,0,0,0
Uninfected,13198,0,0,0,0
Uninfected,9132.5,0,0,0,0
Uninfected,11167.5,0,0,0,0
Uninfected,15672.5,0,0,0,0
Uninfected,12642,0,0,0,0
Uninfected,14078.5,0,0,0,0
Uninfected,11740.5,0,0,0,0
Uninfected,11371,0,0,0,0
Uninfected,8484,0,0,0,0
Uninfected,17377,0,0,0,0
Uninfected,14282.5,0,0,0,0
Uninfected,11743.5,0,0,0,0
Uninfected,13074,0,0,0,0
Uninfected,14138,0,0,0,0
Uninfected,9931.5,0,0,0,0
Uninfected,14793,0,0,0,0
Uninfected,14433.5,0,0,0,0
Uninfected,7757.5,0,0,0,0
Uninfected,10624.5,0,0,0,0
Uninfected,12410.5,0,0,0,0
Uninfected,17188.5,0,0,0,0
Uninfected,11730.5,0,0,0,0
Uninfected,11997.5,0,0,0,0
Uninfected,13828,0,0,0,0
Uninfected,9326,0,0,0,0
Uninfected,11872,0,0,0,0
Uninfected,9390.5,0,0,0,0
Uninfected,17247,0,0,0,0
Uninfected,10862.5,0,0,0,0
Uninfected,60,10256.5,0,0,0
Uninfected,10417.5,0,0,0,0
Uninfected,5414,0,0,0,0
Uninfected,4,2,31.5,5.5,39.5
Uninfected,12962.5,0,0,0,0
Uninfected,14256.5,0,0,0,0
Uninfected,7498,0,0,0,0
Uninfected,13851,0,0,0,0
Uninfected,8193,0,0,0,0
Uninfected,13663,0,0,0,0
Uninfected,8306,0,0,0,0
Uninfected,4,10491,0,0,0
Uninfected,13479,0,0,0,0
Uninfected,15220,0,0,0,0
Uninfected,11703,0,0,0,0
Uninfected,10440.5,0,0,0,0
Uninfected,12283,0,0,0,0
Uninfected,11626.5,0,0,0,0
Uninfected,12521.5,0,0,0,0
Uninfected,15681.5,0,0,0,0
Uninfected,12463.5,0,0,0,0
Uninfected,14319.5,0,0,0,0
Uninfected,7576,0,0,0,0
Uninfected,10950,0,0,0,0
Uninfected,6719.5,0,0,0,0
Uninfected,15510.5,0,0,0,0
Uninfected,14082.5,0,0,0,0
Uninfected,10342.5,0,0,0,0
Uninfected,12139,0,0,0,0
Uninfected,9086.5,2,0,0,0
Uninfected,11968.5,0,0,0,0
Uninfected,11411,0,0,0,0
Uninfected,12320,0,0,0,0
Uninfected,14053,0,0,0,0
Uninfected,16101.5,0,0,0,0
Uninfected,110.5,15636,0,0,0
Uninfected,14528.5,0,0,0,0
Uninfected,10766,0,0,0,0
Uninfected,17083,0,0,0,0
Uninfected,9945.5,0,0,0,0
Uninfected,12289,0,0,0,0
Uninfected,11752,0,0,0,0
Uninfected,9610.5,0,0,0,0
Uninfected,10381.5,0,0,0,0
Uninfected,14848.5,0,0,0,0
Uninfected,7515.5,0,0,0,0
Uninfected,15611,0,0,0,0
Uninfected,12395.5,0,0,0,0
Uninfected,9318,0,0,0,0
Uninfected,16413,0,0,0,0
Uninfected,13662.5,0,0,0,0
Uninfected,13057,0,0,0,0
Uninfected,10533,0,0,0,0
Uninfected,8.5,12119,0,0,0
Uninfected,12403.5,0,0,0,0
Uninfected,16777.5,0,0,0,0
Uninfected,13059.5,0,0,0,0
Uninfected,13663.5,0,0,0,0
Uninfected,11340.5,0,0,0,0
Uninfected,11103.5,0,0,0,0
Uninfected,11543,0,0,0,0
Uninfected,11477,0,0,0,0
Uninfected,10576,0,0,0,0
Uninfected,11465,0,0,0,0
Uninfected,14817.5,0,0,0,0
Uninfected,17178.5,0,0,0,0
Uninfected,12218.5,0,0,0,0
Uninfected,11730,0,0,0,0
Uninfected,10726.5,0,0,0,0
Uninfected,13646,0,0,0,0
Uninfected,12578,0,0,0,0
Uninfected,13991.5,0,0,0,0
Uninfected,17750,0,0,0,0
Uninfected,12971.5,0,0,0,0
Uninfected,10115,0,0,0,0
Uninfected,12713,0,0,0,0
Uninfected,7951,0,0,0,0
Uninfected,11397,0,0,0,0
Uninfected,13402,0,0,0,0
Uninfected,11618,0,0,0,0
Uninfected,14061.5,0,0,0,0
Uninfected,12972.5,0,0,0,0
Uninfected,10127.5,0,0,0,0
Uninfected,14181,0,0,0,0
Uninfected,14260.5,0,0,0,0
Uninfected,10189,0,0,0,0
Uninfected,15477.5,0,0,0,0
Uninfected,14757,0,0,0,0
Uninfected,10358,0,0,0,0
Uninfected,7620.5,0,0,0,0
Uninfected,6884.5,0,0,0,0
Uninfected,8275.5,0,0,0,0
Uninfected,7,16900,0,0,0
Uninfected,12463.5,0,0,0,0
Uninfected,53,9958,0,0,0
Uninfected,15077.5,0,0,0,0
Uninfected,39.5,8.5,2,444.5,9107
Uninfected,15913.5,0,0,0,0
Uninfected,0,8,2,1443,171
Uninfected,7,13845.5,0,0,0
Uninfected,11858.5,0,0,0,0
Uninfected,8546.5,0,0,0,0
Uninfected,12896,0,0,0,0
Uninfected,10328.5,0,0,0,0
Uninfected,10199.5,0,0,0,0
Uninfected,21831,0,0,0,0
Uninfected,14831.5,0,0,0,0
Uninfected,12585,0,0,0,0
Uninfected,11876.5,0,0,0,0
Uninfected,10218,0,0,0,0
Uninfected,10944.5,0,0,0,0
Uninfected,11828.5,0,0,0,0
Uninfected,12094.5,0,0,0,0
Uninfected,22229,0,0,0,0
Uninfected,11980,0,0,0,0
Uninfected,8815.5,0,0,0,0
Uninfected,14627,0,0,0,0
Uninfected,8275,0,0,0,0
Uninfected,13309.5,0,0,0,0
Uninfected,13533,0,0,0,0
Uninfected,14811.5,0,0,0,0
Uninfected,10413,0,0,0,0
Uninfected,14200,0,0,0,0
Uninfected,7805.5,0,0,0,0
Uninfected,11049,0,0,0,0
Uninfected,13786,0,0,0,0
Uninfected,12493.5,0,0,0,0
Uninfected,14140,0,0,0,0
Uninfected,14210.5,0,0,0,0
Uninfected,10315,0,0,0,0
Uninfected,38,24.5,21.5,2,2
Uninfected,4,924,7175.5,0,0
Uninfected,11872.5,0,0,0,0
Uninfected,8274,0,0,0,0
Uninfected,14127,0,0,0,0
Uninfected,14427.5,0,0,0,0
Uninfected,9697,0,0,0,0
Uninfected,11848.5,0,0,0,0
Uninfected,13318.5,0,0,0,0
Uninfected,10422,0,0,0,0
Uninfected,12769,0,0,0,0
Uninfected,13665.5,0,0,0,0
Uninfected,12984.5,0,0,0,0
Uninfected,12037,0,0,0,0
Uninfected,13490,0,0,0,0
Uninfected,15007,0,0,0,0
Uninfected,18150,0,0,0,0
Uninfected,12111,0,0,0,0
Uninfected,13777.5,0,0,0,0
Uninfected,14307.5,0,0,0,0
Uninfected,13189,0,0,0,0
Uninfected,6942.5,0,0,0,0
Uninfected,9094,0,0,0,0
Uninfected,9742.5,0,0,0,0
Uninfected,14029.5,0,0,0,0
Uninfected,11908,0,0,0,0
Uninfected,13548.5,0,0,0,0
Uninfected,13894,0,0,0,0
Uninfected,58,13089.5,0,0,0
Uninfected,8990,0,0,0,0
Uninfected,13670.5,0,0,0,0
Uninfected,15077.5,0,0,0,0
Uninfected,11477.5,0,0,0,0
Uninfected,13273.5,0,0,0,0
Uninfected,13528.5,0,0,0,0
Uninfected,10439,0,0,0,0
Uninfected,10937,0,0,0,0
Uninfected,11076.5,0,0,0,0
Uninfected,13784,0,0,0,0
Uninfected,10882,0,0,0,0
Uninfected,14.5,21.5,3,1,0
Uninfected,11452,0,0,0,0
Uninfected,14047,0,0,0,0
Uninfected,13716.5,0,0,0,0
Uninfected,14346,0,0,0,0
Uninfected,10654,0,0,0,0
Uninfected,12648,0,0,0,0
Uninfected,12446.5,0,0,0,0
Uninfected,11861.5,0,0,0,0
Uninfected,12355,0,0,0,0
Uninfected,12796,0,0,0,0
Uninfected,8864,0,0,0,0
Uninfected,11413,0,0,0,0
Uninfected,886.5,12.5,638.5,10390.5,0
Uninfected,12355,0,0,0,0
Uninfected,12061.5,0,0,0,0
Uninfected,13185.5,0,0,0,0
Uninfected,11498,0,0,0,0
Uninfected,9641.5,0,0,0,0
Uninfected,9989,0,0,0,0
Uninfected,0,5441,0,0,0
Uninfected,8868.5,0,0,0,0
Uninfected,11461.5,0,0,0,0
Uninfected,13817.5,0,0,0,0
Uninfected,8461,0,0,0,0
Uninfected,15302,0,0,0,0
Uninfected,9755,0,0,0,0
Uninfected,13532.5,0,0,0,0
Uninfected,13957.5,0,0,0,0
Uninfected,12952,0,0,0,0
Uninfected,598.5,1003.5,9459,0,0
Uninfected,7364,0,0,0,0
Uninfected,12572,0,0,0,0
Uninfected,13890.5,0,0,0,0
Uninfected,12226.5,0,0,0,0
Uninfected,8670,0,0,0,0
Uninfected,10855.5,0,0,0,0
Uninfected,12252.5,0,0,0,0
Uninfected,10320,0,0,0,0
Uninfected,14136.5,0,0,0,0
Uninfected,8061.5,0,0,0,0
Uninfected,10820,0,0,0,0
Uninfected,15131,0,0,0,0
Uninfected,12568.5,0,0,0,0
Uninfected,11087.5,0,0,0,0
Uninfected,12746.5,0,0,0,0
Uninfected,17385.5,0,0,0,0
Uninfected,19,13315,0,0,0
Uninfected,0.5,10.5,2,18.5,919
Uninfected,12702,0,0,0,0
Uninfected,10185,0,0,0,0
Uninfected,17569,0,0,0,0
Uninfected,12576.5,0,0,0,0
Uninfected,11501.5,0,0,0,0
Uninfected,9136.5,0,0,0,0
Uninfected,14279.5,0,0,0,0
Uninfected,10965,0,0,0,0
Uninfected,2,0,11.5,2,4
Uninfected,13624,0,0,0,0
Uninfected,15806,0,0,0,0
Uninfected,13838.5,0,0,0,0
Uninfected,11990,0,0,0,0
Uninfected,11252,0,0,0,0
Uninfected,14184.5,0,0,0,0
Uninfected,115,10478.5,0,0,0
Uninfected,10540.5,0,0,0,0
Uninfected,12351,0,0,0,0
Uninfected,7159.5,0,0,0,0
Uninfected,9771,0,0,0,0
Uninfected,9847.5,0,0,0,0
Uninfected,9368,0,0,0,0
Uninfected,11185,0,0,0,0
Uninfected,14815.5,0,0,0,0
Uninfected,11502.5,0,0,0,0
Uninfected,10582,0,0,0,0
Uninfected,15648.5,0,0,0,0
Uninfected,7478,0,0,0,0
Uninfected,11648,0,0,0,0
Uninfected,15043,0,0,0,0
Uninfected,10873,0,0,0,0
Uninfected,15554,0,0,0,0
Uninfected,14188,0,0,0,0
Uninfected,13726,0,0,0,0
Uninfected,11248,0,0,0,0
Uninfected,12015.5,0,0,0,0
Uninfected,12384,0,0,0,0
Uninfected,8556,0,0,0,0
Uninfected,11391,0,0,0,0
Uninfected,17258.5,0,0,0,0
Uninfected,12658.5,0,0,0,0
Uninfected,10381.5,0,0,0,0
Uninfected,8292.5,0,0,0,0
Uninfected,11800.5,0,0,0,0
Uninfected,14976,0,0,0,0
Uninfected,12741,0,0,0,0
Uninfected,19012,0,0,0,0
Uninfected,7232.5,0,0,0,0
Uninfected,15357.5,0,0,0,0
Uninfected,12638.5,0,0,0,0
Uninfected,12802.5,0,0,0,0
Uninfected,9575.5,0,0,0,0
Uninfected,9799,13297,0,0,0
Uninfected,15376,0,0,0,0
Uninfected,184,5766,0,0,0
Uninfected,16921,0,0,0,0
Uninfected,11813,0,0,0,0
Uninfected,16302.5,0,0,0,0
Uninfected,10746.5,0,0,0,0
Uninfected,59,0,11,0,0.5
Uninfected,13193.5,0,0,0,0
Uninfected,11669.5,0,0,0,0
Uninfected,11834.5,0,0,0,0
Uninfected,11032.5,0,0,0,0
Uninfected,17225.5,0,0,0,0
Uninfected,12704,0,0,0,0
Uninfected,12329.5,0,0,0,0
Uninfected,13134,0,0,0,0
Uninfected,14518.5,0,0,0,0
Uninfected,19.5,15114.5,0,0,0
Uninfected,10409,0,0,0,0
Uninfected,14494.5,0,0,0,0
Uninfected,9880.5,0,0,0,0
Uninfected,15488,0,0,0,0
Uninfected,10369,0,0,0,0
Uninfected,4591,0,0,0,0
Uninfected,5943.5,0,0,0,0
Uninfected,5500.5,0,0,0,0
Uninfected,13661.5,0,0,0,0
Uninfected,12086.5,0,0,0,0
Uninfected,12441,0,0,0,0
Uninfected,7063.5,0,0,0,0
Uninfected,6402,0,0,0,0
Uninfected,12224,0,0,0,0
Uninfected,14103.5,0,0,0,0
Uninfected,12973.5,0,0,0,0
Uninfected,13873.5,0,0,0,0
Uninfected,9569,0,0,0,0
Uninfected,9398,0,0,0,0
Uninfected,14265,0,0,0,0
Uninfected,18229,0,0,0,0
Uninfected,15368.5,0,0,0,0
Uninfected,11871.5,0,0,0,0
Uninfected,14124.5,0,0,0,0
Uninfected,14253,0,0,0,0
Uninfected,4,0,497,15804,0
Uninfected,2,13728.5,0,0,0
Uninfected,11327.5,0,0,0,0
Uninfected,8490.5,0,0,0,0
Uninfected,10285.5,0,0,0,0
Uninfected,17033.5,0,0,0,0
Uninfected,9398.5,0,0,0,0
Uninfected,11551,0,0,0,0
Uninfected,12374.5,0,0,0,0
Uninfected,10988.5,0,0,0,0
Uninfected,16197,0,0,0,0
Uninfected,10928,0,0,0,0
Uninfected,13231,0,0,0,0
Uninfected,8385,0,0,0,0
