V1,V2
35.73385,46.9001
40.76379,67.68751
35.145540000000004,65.5663
35.66175,56.80016
28.88317,43.268029999999996
31.27264000000001,66.3293
34.13748,60.96088
47.33729,68.169
31.188159999999996,78.43963000000002
37.92156,63.1141
53.294,55.50261999999999
61.38426,59.91205
43.75808,67.45812
38.926320000000004,43.12086
30.63075,79.46695
28.52392,59.14458000000001
34.3243,60.94347
24.5469,64.80247
36.00817,46.68387
21.605829999999997,46.62644
44.03259,64.42778
33.99769000000001,56.55145
43.60366,61.25346
46.92525,54.086890000000004
50.50127,60.62361
53.49198000000001,41.07875
42.67635,55.93246
27.994220000000002,53.68188000000001
39.43207,57.01566
26.773659999999996,63.055
42.40971,49.95729
36.22691,57.21221
38.46163,67.33074
43.78143,65.92309
32.78291,73.01238000000002
34.33231,60.31763
38.62762,57.39558
40.80154,39.943659999999994
34.4872,50.56793
37.28235,51.46425
36.29004000000001,72.62875
27.32446,51.975359999999995
43.01795,72.62218
30.62136,49.73988
51.54357,37.5978
54.47479000000001,52.03507000000001
46.6837,76.38964
36.40191,55.50854
32.79919,57.241319999999995
63.01716999999999,51.677859999999995
30.48439,39.33047
36.6763,87.27119
18.94383,59.33327
43.45898,51.92991
37.480090000000004,68.55787
45.79938,71.73394
39.69381,58.778969999999994
43.60521,51.59496
49.18213,66.20721
25.83677,47.102740000000004
30.90342,53.13581
40.20493,60.96742
46.984629999999996,52.612809999999996
39.37106,46.29081
40.281,59.035830000000004
40.44173,47.78119
37.66053,59.73406
38.110459999999996,44.89672
48.2845,41.49009
49.2973,63.16118
22.48131,74.58899
52.90003000000001,58.66274
39.1711,60.65303
46.23943,65.03093
38.69597,84.08148
40.79527,49.7543
42.84691,57.79911
65.71859,53.45975
32.24807,67.18961999999999
37.50528,72.15233
46.196259999999995,63.37228
46.939009999999996,50.99902
30.82879,59.55766
53.35965,52.76179000000001
48.15439,68.73671999999999
33.211659999999995,38.87962
29.920479999999998,77.03939
37.6465,56.99416
35.9354,77.82079
47.700359999999996,64.47489
25.77065,62.45383
41.92523,57.7624
34.45473,60.32253000000001
30.77576,52.58115
26.143639999999998,66.58151
47.21836,51.68076
55.78841,57.978790000000004
43.2989,56.97968
40.87212,27.316159999999996
49.88417000000001,32.45283
20.55912,57.01987
25.06116,44.75805
26.01595,55.764109999999995
37.25416,65.31094
53.36999,53.56238000000001
38.84896,56.97574
39.51915,61.65769
37.02022,69.50709
50.74908,56.244769999999995
35.7051,58.495619999999995
44.44394000000001,67.48245
54.81738000000001,61.413059999999994
45.88216,63.423759999999994
39.53611,65.04189000000001
44.80203,50.211859999999994
29.917709999999996,71.56390999999998
25.37846,64.61015
41.21589,64.27741999999999
51.48426,68.01100000000001
59.85225,60.61618000000001
51.70456,47.81819
47.91999000000001,46.15824
41.99199,65.34492
53.38919,71.59792
50.136540000000004,58.47133
43.558859999999996,50.078109999999995
44.488209999999995,73.62916
27.92514000000001,67.88335
36.57076,72.47041999999998
35.29817,65.07594
51.4997,63.69956
49.04667,65.28074000000001
38.21852,56.447990000000004
35.58804,44.72433
27.653409999999997,61.1188
41.22976,53.65146
32.00885,46.29029
46.49651,55.931869999999996
25.12809,45.545609999999996
31.50795,35.048320000000004
32.441,70.15026
50.46987,56.496269999999996
53.02414,48.18963
46.28482,64.75075
21.90914,60.495580000000004
38.16132,56.99729
32.70623,53.865080000000006
30.58785,74.07853
42.87658,64.60489
41.16918,50.85736
40.4065,56.96268000000001
27.98043,54.99941
39.86144,65.40418000000001
44.06916,58.017869999999995
41.273579999999995,47.032709999999994
29.505359999999996,50.076370000000004
42.72526,52.06594000000001
55.889990000000004,57.75395
43.437290000000004,45.53989
45.215920000000004,56.23551
21.46886,50.97331
40.8175,63.635040000000004
34.897240000000004,64.74254
38.82377,54.30611999999999
39.812529999999995,61.8196
42.25532000000001,62.65005
44.36548,49.87988
31.58178,55.53971
35.251329999999996,53.15156999999999
50.77632,74.22147
46.64062,37.81122
50.71756,53.06595
49.07775,59.12901
26.63234000000001,64.19726999999999
48.79625,38.62079
22.20029,73.11573
44.41,53.04649000000001
63.88825,48.97889
33.57092,63.84941
44.85232,62.17386
43.81482000000001,57.73569000000001
32.16317,58.71496
34.76834,55.57443000000001
27.02004,60.166869999999996
36.84926,46.012209999999996
36.16788,68.04738
54.34972,51.9426
47.11679,77.18788
57.4229,32.305
52.18029,65.10573000000001
51.85909,67.51661
49.03182,60.34069
45.43005,59.77699000000001
33.160070000000005,67.7972
28.07412,60.4441
37.39232,60.045880000000004
41.7159,54.8672
32.7979,73.65913
48.73786,49.54446
55.61709000000001,57.06916
26.59618,54.89858
42.08567,40.12172
52.21176,52.75539000000001
36.55513,62.319430000000004
31.438109999999998,50.333729999999996
40.87347000000001,69.90448
25.97094,68.05601999999999
35.18777,47.83521
30.723229999999997,53.49924
41.993140000000004,50.87471
30.88503,59.035419999999995
55.63384,51.22741
37.70752,54.48603000000001
27.17879000000001,73.22714
55.74353000000001,35.896029999999996
25.66439,58.535619999999994
17.00957,68.39095999999999
43.95091,61.0425
38.8072,53.42418000000001
40.30421,55.30517
39.78672,57.06535
63.90414000000001,56.32496
48.88094,67.82444
58.40254,79.28048000000003
39.707209999999996,64.78928
47.59079000000001,51.5511
44.84636,52.34264
21.27829,50.89752
56.59843000000001,65.83452
37.48017,57.397040000000004
49.15954,46.12192
37.66307000000001,57.0688
41.861259999999994,63.41366
51.73052,66.6951
47.64847,58.08665
35.17402,56.00186
45.44158,84.85019
63.14872,70.52519000000002
42.085570000000004,54.22346999999999
46.01514,58.37922
42.11817,66.59673000000001
26.510540000000002,64.8716
28.67938,67.39531
29.987579999999998,56.67641
23.97532,53.69432
54.47663000000001,68.48246999999999
25.66849,56.62031999999999
36.40398,63.52458000000001
37.76594,48.95203
44.496759999999995,53.933840000000004
41.212540000000004,67.43937
14.469489999999999,62.26729
26.006320000000002,58.30301
47.84569000000001,51.46759
44.96501,81.81427
52.122859999999996,65.78259
34.2726,65.021
36.36313,63.94629000000001
20.330370000000002,62.20769
58.24481,54.45848
28.1422,76.06569
40.83747,60.211980000000004
29.580270000000002,51.326159999999994
41.687490000000004,56.74836
19.3453,49.81644
39.10978,59.98583000000001
30.060109999999998,59.57409000000001
30.11872,48.14224
26.80173,69.78267
41.4497,56.78115
39.84126,49.97964
59.78358000000001,61.26106
45.44818,64.82023000000001
58.4162,58.58034
36.46915,65.33484
47.39338,54.896190000000004
55.97659,75.71833000000002
25.907329999999998,51.43085
56.32167,55.584309999999995
59.47724,54.72548000000001
36.049459999999996,34.22141
34.61991,75.20385
40.56393,60.7759
23.05746,43.83699
49.64375,49.0249
22.87106,59.36683000000001
41.120259999999995,55.79939
55.2759,52.32505
45.41858,69.30771
42.589690000000004,48.273740000000004
59.78563000000001,54.97828000000001
46.41741,52.72119
13.429479999999998,57.035619999999994
50.9471,56.93176
46.0973,47.2256
34.89751,71.07395
26.31495,49.99565
30.89327,79.22578
43.23482,46.73741
44.94405,50.6335
45.22232,80.58161
7.8264190000000005,39.47855
33.076190000000004,72.86371
52.04657,62.56454
41.67568,60.359359999999995
55.847559999999994,67.5848
36.04547,49.41498
36.28569,60.10168
45.728559999999995,50.07189
39.05539,54.94165
20.2726,48.62656
27.33974000000001,51.36997
46.134679999999996,55.69144
44.96999,65.99128
46.390570000000004,67.48663
47.08233,60.20998
36.539390000000004,60.509859999999996
38.75325,61.35403
42.64909,57.29917
23.09582,70.34206
42.44851,44.21829
33.49563,71.32774
47.07288,55.7378
24.9612,53.32379
45.48775,65.85651
59.203559999999996,68.74465
44.00992,50.52786
43.68642,83.65863
41.87053,51.922259999999994
43.72969000000001,46.00091
38.52629,76.75724
53.42536,73.632
39.33739,51.29871
36.66598,51.51536
41.96913,61.30644
35.251979999999996,60.78493
33.56147,59.854319999999994
33.07125,49.41556
48.44303,51.90851
40.75025,68.0989
50.35784,54.57351
44.57279000000001,78.77866999999998
24.52693,68.57829
54.20255,63.618359999999996
41.30357,66.8662
37.413740000000004,71.92524
26.862040000000004,55.37459000000001
39.55137,43.2294
47.00566,53.659330000000004
38.12361,57.12999
37.52485,80.64694
39.20578,62.21249
52.36179,58.99351
45.0324,47.69177
40.86912,38.84561
48.08253,68.39591999999999
54.8749,66.84655
24.572689999999998,71.18354000000002
35.00761,57.033
43.44146,65.25961
43.162209999999995,47.03518
34.24286,62.92888000000001
43.58324,56.57035
36.35557,67.91736999999999
35.1833,55.002280000000006
44.51795,68.3382
54.39144,37.30894
45.86727,87.3137
39.09084,66.78102
27.79925,58.74916999999999
33.06475,78.47807
23.54635,55.198409999999996
43.46392,64.71713000000001
35.42679000000001,54.08204
34.19314,71.58672
10.8867,68.44097
56.59104,64.01100000000001
47.3817,56.873569999999994
38.49504,60.46255
52.51262,67.06044
44.5458,57.88389
44.03849,53.62613
36.41589000000001,56.97656
50.31431,61.405269999999994
30.72297,53.84721999999999
29.877609999999997,61.216359999999995
59.268159999999995,69.29843000000001
35.04088,61.202819999999996
44.87322,43.20948
29.24664000000001,51.7367
50.04572,53.45699000000001
47.97724,69.38969
29.6133,70.91985
30.89345,61.36776
31.74421,58.71527
36.60416,56.83749
47.78417,53.40695
23.22726,57.4777
51.37993,65.01276
31.36008,63.86529
46.77678,65.41521999999999
44.1524,46.765809999999995
41.43843,54.11403000000001
53.779419999999995,55.54833000000001
33.7694,79.58606999999998
35.79716,55.520559999999996
30.538429999999998,72.95658
46.22857,34.535509999999995
39.67892,62.874990000000004
36.81919,52.387029999999996
34.27178,48.92915
42.32842,63.12152
46.33527,63.28706999999999
53.53398000000001,51.14082
40.61128,50.21093
50.62107,40.45209000000001
36.47783,78.33963
52.389829999999996,64.53774
30.01806,75.31725
39.00967,50.87296
22.71875,67.99089000000001
61.24,65.89064
39.18396,65.65822
44.69035,57.93645
58.0471,69.76289
51.25563,61.33045
46.921240000000004,83.3785
46.25302,66.06521
52.40546,66.73065
40.28902,53.288909999999994
44.73831,63.29274
43.15397,65.65951
44.85846,77.73084
42.86439,67.90505
56.252759999999995,58.54541
51.62415,67.15460999999999
44.7667,61.48524000000001
48.91067,66.60661
20.23477,59.03073000000001
18.984270000000002,70.79776
16.33768,68.84142
49.40031,47.88199
41.66533,67.50779
59.2293,74.68412
58.473259999999996,53.63286
62.36666999999999,50.95881
21.85536,54.86045
40.38865,61.31855
40.74187,47.65873
58.00854,42.82972
45.35452,41.83214
66.66133,50.6532
33.77558,62.475069999999995
48.09134,64.89226
40.08256,51.44899
29.58933,58.19596
43.58031,65.94927
53.30803,36.98284
28.871370000000002,51.90188
56.40753,62.59392
29.47485,32.19725
33.29645,67.43765
38.72936,56.59565
32.29439,53.9696
32.41527,48.44307
45.762809999999995,64.38473
33.8258,59.168240000000004
22.67527,54.223859999999995
13.199420000000002,60.1388
29.50579,55.28771
45.70325,56.31371
43.70217,61.486000000000004
29.53128,66.01217
34.58708,54.27694
51.84493,61.97
46.43159,55.3816
47.37223,63.45379000000001
28.528209999999998,68.99037
53.743140000000004,61.20763
29.915809999999997,63.06654
51.85804,68.08115
24.65317000000001,60.97069000000001
45.076609999999995,64.13075
34.09175,59.97359
49.695640000000004,67.62843000000001
43.0814,55.202819999999996
36.45465,50.92306
45.95494,50.09121
34.863040000000005,61.43269
31.35199,65.54097
28.85687,70.20236
38.01644,45.00452
39.33137,61.019909999999996
45.43656,53.363080000000004
21.14175,39.8683
52.64809,71.72782
36.581379999999996,39.92153
36.921929999999996,64.58077
17.71107,64.94933
43.15869,54.23448000000001
47.18889,60.86159
43.734140000000004,62.9692
46.89299000000001,65.56661
42.87272,43.29337
40.53452,61.72891
48.3142,54.04765
38.05576,45.26198
22.1779,68.1016
56.94226999999999,86.55324
34.75308,55.7262
33.97889,52.78297
40.91016,65.19449
33.7199,57.27735
49.14691,64.16595
48.61678,65.28603000000001
28.118570000000002,45.330890000000004
20.4317,51.46033
50.93737,74.1835
22.29103,75.65685
43.51035,58.554019999999994
60.11131999999999,58.98568
61.21623,69.80801
48.336220000000004,41.196020000000004
33.39445,65.82391
29.345209999999998,59.855880000000006
54.38664,80.36837
34.7127,57.47011
40.338809999999995,57.22665
62.241659999999996,51.57828
40.15035,56.58465
38.71685,70.14773000000001
39.126329999999996,60.63593
51.69781,63.27919
25.687910000000002,40.27335
47.94294,43.087920000000004
67.88265,60.984030000000004
26.55077,50.80384
46.294259999999994,47.39325
31.52882,62.19854
57.78245,63.38965
38.04019,67.43048
37.7145,51.81503
62.576919999999994,60.83238000000001
28.86001,51.2246
41.62214,58.10787
23.749670000000002,67.99766
46.85755,54.24618
37.5762,62.86578000000001
56.43054,64.46651999999999
23.42326,62.49845
44.27762,57.30138
40.886540000000004,73.0129
35.14983,69.20756
24.17791,55.47302
41.70554,59.55818000000001
36.332609999999995,42.50658
39.01491,47.29492
44.819829999999996,67.23057
40.07327,53.91739000000001
30.90242000000001,79.43701999999998
36.81031,51.52639
43.03812,57.54671
32.79469,64.19816
37.48284,63.44551
45.29159,76.73057
35.24219,55.9317
38.39624,63.384119999999996
34.79193,55.69379
48.43391,46.13215
59.01439,65.74738
35.53230999999999,63.11478
40.90201,74.3216
41.53148,42.03367
35.52626,83.71515
27.84255,60.091
43.60266,62.19615
24.29746,62.7834
30.38543,52.90134000000001
52.67648000000001,32.67734
36.9756,68.24067
37.8756,68.28506
48.75739,53.39937
56.86054,59.49221
57.58251,67.85455
42.30235,54.44661
56.72005,71.69892
34.09218,56.2818
47.25593,56.96026
23.48291,54.36535
23.12866,65.25963
51.5916,62.71912
20.53896,47.69149
51.81452,52.07644000000001
48.44256,51.18517
62.44255,45.78976
17.27593,60.46275
53.77579,65.79630999999999
37.08417,63.94993
47.97955,55.61669000000001
35.22937,74.55077
26.42555,55.0765
40.20962,64.5191
58.95403,59.6799
17.213810000000002,69.54397
32.95241,52.18707
59.68467,40.53054
30.58042,63.08006999999999
48.74949,70.51133
50.65636,59.32031
40.4251,50.73494
45.28402,51.53691
34.34718,47.58747
38.59024,51.33721
40.719609999999996,74.12315
40.379129999999996,50.36806
47.26266,70.09016
34.55216,56.49265
42.125,66.37105
56.819069999999996,44.97096
53.69396999999999,66.83374
45.11847,74.85613000000002
27.42444,66.70893000000001
11.50407,56.95046
49.0322,62.76543
23.485020000000002,75.85309000000002
50.98872,71.68141
27.57767,62.33503
47.66222,65.10868
45.13893,67.17903000000001
45.78568,69.31007
47.92223,65.00936
48.03205,47.785709999999995
43.65009000000001,56.48259
28.54301,59.48517
48.14451,60.26351
30.734579999999998,53.41976
41.65806,72.97176999999998
47.42073,72.11551
54.31567,51.07155
37.98036,67.0989
58.329969999999996,63.25209
43.19876,60.36071999999999
28.113090000000003,72.51996
37.01089,69.21339
32.97436,69.77639
34.20864,61.298869999999994
31.93696,62.87588
30.94324000000001,70.95922
43.49319000000001,59.84101
27.81164,72.67459000000002
32.15255,42.51905
51.29612,79.81878
38.0315,54.71503000000001
29.27812,62.24455
44.404109999999996,68.84855
23.34787,61.94084
49.36656,64.14016
17.60005,69.14876
30.853409999999997,54.0978
44.90497,63.7959
57.365869999999994,58.50857
49.0943,69.75703
26.6611,68.32285
40.70467,53.430719999999994
28.550859999999997,56.30226
36.25912,59.3196
48.98826,66.10667
33.26312,69.86829
32.02353,58.18483000000001
27.304240000000004,55.4792
51.44975,71.13834
59.81329,47.9164
51.14651,60.19600000000001
61.69583000000001,47.11762
36.56804,68.23382
40.64832,66.75034000000001
45.86368,68.31128000000001
44.60644,60.16793000000001
35.88663,49.38532
57.682790000000004,60.16859
51.6255,49.496829999999996
42.5861,62.545030000000004
46.0202,56.69676
46.45453,58.70955
38.30502,49.6469
48.84556,65.31183
30.15666,63.67134
38.53791,56.766659999999995
23.9704,68.72659
50.02861,63.9783
45.18616,61.15616
43.501999999999995,73.08999
44.7494,43.9657
60.560759999999995,43.47697
51.115809999999996,80.65344
35.88928,62.03462
32.33509,52.6811
49.07877,68.18728
50.33895,64.57106
49.26652,79.60231
18.55579,68.16774000000001
41.00905,45.10266
28.00344,61.47371
18.14624,60.1302
53.95843000000001,68.46303
52.5372,68.16769000000001
38.93926,62.98392
29.05058,62.4427
41.75223,64.63294
37.647909999999996,47.91551
48.79252,64.57806
51.77635,55.95868000000001
27.10765,58.84145
38.6845,49.5615
44.48639,56.53763000000001
23.60541,43.46694
38.7037,61.0992
43.00739,55.95437
51.56791,63.639430000000004
25.26915,63.87523
42.56982,67.66801
38.08915,64.5408
34.78496,45.51393
35.88933,55.3666
47.22242,66.03583
51.96253,51.7511
40.78976,59.28554000000001
41.27407,67.80852
44.66972,69.17705
39.15088,54.56051
29.16955,64.9487
31.77423,66.87607
53.4651,62.77485
40.410470000000004,72.14114000000002
42.61213,59.063759999999995
39.57467000000001,62.27438000000001
54.50277,49.35228
57.917669999999994,56.73445
45.64944000000001,53.13589
21.88918,49.30231
51.044940000000004,68.31933000000001
42.097159999999995,72.15952
43.04227,53.48631999999999
47.14463,56.0835
45.62461,77.81975
55.20789,58.71653000000001
36.051809999999996,53.08629000000001
43.739979999999996,58.943369999999994
34.23256,65.07769
20.95196,74.2487
32.883140000000004,79.69149
38.36533,59.0739
44.56165,52.40328
39.33794,70.14443
49.1245,67.76719
22.915670000000002,56.117709999999995
45.63892,47.58675
42.75653,63.07043
46.39609,68.40751
46.887029999999996,66.433
54.88489000000001,75.612
34.0548,57.12219
37.38898,62.3226
48.23034000000001,62.03111
54.79646999999999,59.397240000000004
59.52773000000001,50.58208
50.2512,67.96679
46.22677,54.53655
48.98464,58.146209999999996
45.093920000000004,64.88113
44.77223,44.4438
34.00083,59.089569999999995
28.31505,36.30374000000001
53.05011,67.34682
25.10745,42.70245
46.08558,61.97675
50.62893,45.19788
46.68802,47.420629999999996
43.073859999999996,77.93637
36.70228,53.66054000000001
11.47373,68.61527
42.080870000000004,66.43765
37.96224,52.46353000000001
28.30779,70.53446
59.18555,62.19979
43.39802,63.35423
37.68739,55.333059999999996
48.85135,64.6936
42.29553,61.3545
53.10208000000001,61.651830000000004
44.187059999999995,56.29505
47.34497,61.47756999999999
34.5298,67.07189
22.82447,57.02137
48.27827,53.97093
45.27673,52.04495
44.17967,64.35678
33.85752,60.59858000000001
29.57068,55.91483
43.5061,62.07275
26.33832,73.38955
13.772079999999999,64.03381
37.39434,60.17785
25.09434,55.0823
41.919909999999994,45.2935
54.314780000000006,53.6106
42.18649,61.341590000000004
47.740559999999995,60.98222
38.6671,54.8464
34.33136,63.668659999999996
45.496759999999995,46.21109000000001
48.64805,50.69878
59.7194,53.672380000000004
48.14389,64.17408
55.169219999999996,76.47846
51.50727,65.82463
42.69824000000001,71.33099
52.7367,66.52017
44.49347,44.03264
42.79715,51.570609999999995
50.60694,52.83994000000001
37.5125,68.15924
46.738440000000004,65.58825
30.74257,54.61626999999999
52.50878,63.62914
18.06539,67.96441
36.220659999999995,49.6668
26.8746,69.52796
46.44655,53.950269999999996
37.5481,59.69554
26.17275,73.02736
42.92903,70.03363
36.25652,64.53602
32.719390000000004,57.83974
45.615990000000004,61.58367
39.26789,57.98376
34.55469,66.68845
36.45908,70.13852
41.83166,77.96375
25.838179999999998,63.53773
27.9007,58.79853000000001
41.00502,68.62589
34.09975,75.41776999999998
29.146620000000002,51.121359999999996
41.39825,53.92034
54.13261,51.89971
36.2243,62.59828
29.95055,56.407219999999995
46.80503,70.14497
41.968309999999995,67.27118
12.71827,62.29628
44.39297,59.58195
24.46523,63.57868000000001
29.6177,59.74445
21.74248,50.45285
29.355079999999997,70.05808
27.226440000000004,75.18531999999998
51.79697,61.69157
44.620259999999995,47.410059999999994
34.06684,52.82305
43.62076,50.27394
42.41596,68.93131
49.61633,54.8229
33.73294,67.42624
55.723859999999995,76.51932
27.83457000000001,62.72257
49.89798,51.15889
60.58085,69.45195
56.16206999999999,70.20759
51.31114,74.59144
40.39541,54.17054
52.452259999999995,55.429880000000004
45.69188,51.24299
45.85658,65.63105
55.69338000000001,65.96500999999999
36.04146,62.1499
28.33257,70.274
41.79587,77.08113
38.549859999999995,81.29446999999998
40.67175,54.77458000000001
38.670759999999994,67.80664
35.75459,52.148070000000004
47.64047,62.95349
44.38814,50.86422
55.070919999999994,45.49946
47.48012,58.80583000000001
40.05356,72.84874
41.29422,67.83528000000001
36.53526,78.04978
23.52244,51.33826
42.98621,55.51208000000001
25.60867,47.51016
31.30385,71.48902
54.79936,68.69215
33.320640000000004,69.45271
42.24906,47.52644
29.504,48.87712
31.42953,52.802369999999996
51.66205,57.32731999999999
38.16498,53.45429
44.65573,61.14825
68.77616,-23.90883
56.22534,-5.294665
84.62974,-8.592495
95.91765,-17.08491
66.93266,-3.231932
68.5361,-26.18595
76.53591,-3.304326
76.23439,-11.4189
54.16949,-19.011229999999998
72.58261999999998,-16.83923
81.56219,-1.6943830000000002
67.99164,-17.64808
64.71255,-14.86299
70.76205,-13.4053
80.15953,-1.895146
64.54890999999999,-1.1883700000000001
72.76769,-1.9139540000000002
79.9837,-20.64003
79.13871,3.93355
44.28213,1.785785
64.1403,-9.613207000000001
59.169259999999994,13.10082
81.54203000000003,8.749848
74.12215,-22.669610000000002
69.51984,-12.94162
80.76501999999998,-7.2388710000000005
54.98248,-5.827399
63.85516,-1.502977
70.24579,-22.480829999999997
64.31788,-12.37871
86.6356,-20.3488
84.94551,-11.81974
84.22009,0.2136558
64.29858,-7.7486380000000015
78.10973,-14.831339999999999
75.86112,-11.63541
90.31363,-6.734307
62.72575,-18.50824
75.54213,-4.170342
65.45658,-10.579939999999999
61.91086,-20.552870000000002
59.13503000000001,-18.54382
60.52482,4.0029580000000005
80.68502,-10.625639999999999
66.77925,-6.613982000000001
66.15932,-12.41949
66.32986,-0.9856625
63.90113,-8.54786
82.86773000000002,-7.530378
85.21556,-24.698710000000002
67.60797,6.669538
66.35771,-24.43254
65.34889,-16.15385
95.9356,-13.87495
55.301219999999994,-3.164437
53.70588000000001,-22.06458
58.04943000000001,-2.860465
75.83075,-11.85008
61.31218000000001,-19.0784
77.7234,-2.8773459999999997
85.97015999999998,-17.81126
68.26375999999999,-19.15556
77.10473,-19.015279999999997
78.19131999999998,-8.509058
65.10429,-3.4356199999999997
79.52807,-27.63379
75.18258,-6.52501
73.22818000000002,-3.601662
67.87865,6.6700399999999975
67.49999,-3.656658
68.73451,-14.8505
68.80344000000001,0.2036219
70.23388,-1.111902
74.11479,-7.362882000000001
52.946619999999996,-26.11158
61.4234,4.10658
75.64492,-27.29068
70.19157,-15.426739999999999
57.021359999999994,-28.379559999999998
62.74637,-13.187999999999999
65.85207,-20.20264
74.1682,-9.089777
69.75043000000001,-0.3842613
57.04818,-16.48449
78.25997,-7.99833
63.72304000000001,-24.23505
64.25357,-12.80524
60.51129,-0.3604612
64.83588,-2.828358
64.00904,-28.74335
84.36928,1.672451
65.89381999999999,-9.091981
66.97235,-19.932470000000002
84.08383,6.8520119999999975
68.23765,2.762476
72.25073,-17.15958
55.234719999999996,3.7892660000000014
75.93697,-4.40856
68.67339,-4.801611
56.01145,-17.8486
77.52585,-15.70033
88.95076999999998,-19.44843
61.68006999999999,8.509057
94.70014,-6.385033
66.70215,-29.732640000000004
77.82463,-10.06171
87.91064,-30.96477
61.9166,-8.827060000000003
80.87708,-0.7162395
80.89673,-23.389860000000002
66.70298000000001,4.8035120000000004
63.19015,-20.61243
76.81371999999998,-26.90243
65.06876,4.386009
95.32207,-16.98335
57.72156999999999,-15.60494
55.37355,0.15829129999999994
69.38056999999999,-12.99076
67.81506,-4.811255
76.97593,-8.36036
77.27475,4.903346
83.35947,-22.26367
61.09789,-14.29766
65.82687,-19.21419
74.95858,-4.134062
62.606869999999994,13.20539
51.71922,-0.1788583
74.93252,-0.5864232
79.38506,-19.2217
75.77722,-26.50406
58.46341999999999,-15.13272
75.47081,-22.60266
44.914390000000004,-5.197128
68.68961,12.47448
61.03369,0.7950335999999999
58.83893000000001,-2.2764349999999998
82.02278000000003,-8.854353999999997
70.77445999999998,-12.752989999999999
79.77535999999998,-28.66915
74.93503,-3.3277699999999997
72.12925,-12.27785
80.84456999999998,-2.636685
57.63159,-1.221671
80.52416,6.845383
63.2352,-24.72682
82.18422,-29.512190000000004
97.35694000000001,-2.163071
60.78475,-31.039820000000002
70.74291,-22.159979999999997
74.0169,14.51656
66.91939,-12.24789
76.09503000000002,4.343312999999998
81.78097,-8.727155999999999
80.09553000000002,-4.232298
73.32889,1.538375
62.58947,4.468431
67.35439000000001,-16.61995
86.32658,-14.45837
71.04987,-2.6832439999999997
83.78761999999998,26.497329999999998
74.85746999999998,-5.0595050000000015
77.72216,6.0935239999999995
68.97789,-4.123292
59.17706999999999,-14.73758
50.49705,-17.90728
80.156,6.28412
73.31786,-9.305126
59.611959999999996,-4.4250680000000004
68.88152,-9.893832000000002
88.66383,-7.9094380000000015
54.228469999999994,-16.32238
71.32836,2.896152
77.83041999999998,-5.410922
72.29527,-1.6438080000000002
60.877219999999994,-22.1124
90.33483000000001,-5.948239
74.31378000000002,-20.850820000000002
73.68491999999998,-4.392175
67.73080999999999,-18.78214
70.87401,-13.91332
58.89813,-1.2636290000000001
61.02101999999999,-13.007589999999999
63.88495,4.276434
60.26458,0.7716272
70.30639000000001,-11.66815
73.19178000000002,-4.823114
58.26951,-13.581539999999999
73.82600000000002,-5.296698999999999
76.70215999999998,-7.703344
69.07478,2.6927380000000003
55.761269999999996,-27.63965
84.63778,0.841825
74.96148000000002,11.91875
57.6636,-23.91239
64.04885,-6.910765
71.5033,-0.02369585
82.15275,-21.6081
63.34114,-25.3215
73.77465,-8.064701
72.78902,-25.23712
60.628,-17.69653
70.46724,-13.250960000000001
71.33598,-35.30175999999999
78.18223,-4.003611
65.29634,-14.71507
79.06381,-17.52429
59.797169999999994,-15.80204
77.98643,0.14855
79.18679,-22.84098
61.1682,-17.87923
73.55363,3.7185639999999998
71.21540999999998,-7.743013
72.69725,-10.52523
66.1658,8.654269000000001
66.57901,-7.96869
77.53841,-7.255456
68.90079,-1.174505
75.15744000000002,-4.303189
60.93241,-19.6263
70.77526999999998,-15.19386
61.57277,-19.84966
74.40188,-12.65376
76.09886999999998,-8.812416
63.0071,4.700768
55.08188000000001,-13.813310000000001
62.74949,-7.885534
69.52172,-11.22383
72.21619,1.537016
86.36201,-19.03397
57.065369999999994,-8.751387
65.3979,-1.594234
62.21588000000001,-17.88168
66.55029,-26.34649000000001
63.71606,-2.147129
61.24889,11.37515
67.01504,-13.9139
76.54024,7.571401
51.77094,-18.34046
85.88293,3.3027599999999997
61.10013000000001,-12.41815
59.852019999999996,-5.652476
75.82624,-20.09061
61.68382,-13.309220000000002
57.11461,-14.71895
77.37225,-1.998448
56.9189,-5.607814
68.24065999999999,-16.7783
70.99341,-20.21861
55.900169999999996,-24.42781
65.72708,-12.626719999999999
86.9104,-2.218481
60.307959999999994,-21.13974
58.89599000000001,-13.65608
64.42315,2.896175
68.26449000000001,-1.292433
60.80457,-16.41014
74.24806,-23.90477000000001
68.40987,-1.351733
75.19914,-17.88874
53.99338,-16.79015
64.66423,-11.21753
78.41882,-8.131473
90.1256,-24.57763
78.52343,-23.97729
69.83008000000001,-6.2027019999999995
76.66716,-10.954839999999999
73.33869,-14.50632
54.61538,0.822026
75.07177,2.72507
72.55125,16.4744
75.25325,4.462008999999999
63.05424,-12.704889999999999
74.84572,-6.9136380000000015
81.29542,-18.13609
86.43307,1.7146
58.70364,-4.059786
50.14929,-14.31598
63.989090000000004,-11.18955
65.58124000000001,-11.163730000000001
78.43384,1.611536
81.6864,-7.565635
71.32661,-24.2114
56.50423000000001,-0.6708519000000001
66.49155,-11.932269999999999
77.01996,-7.084207000000001
83.91402,-1.3721299999999998
69.80927,-12.62827
59.75429000000001,1.039816
97.82028000000001,-16.56395
91.93916,-1.150087
67.92403,-17.03266
61.81742,9.498615
