Title,Location,Company,Salary,Sponsored,Description
Junior Data Scientist,"Bengaluru, Karnataka",HealthPlix,None,Organic,"Responsibilities:
Evaluate, compare and deploy Machine Learning/AI algorithms.
Perform experiments and statistical analyses to draw conclusions and take modeling decisions.
Understand the healthcare context and identify key data science problems.
Study, implement and evolve existing data science methods.
Work with product manager to productise novel ML/AI capabilities.


Requirements:
Bachelors degree in CS/IS.
2-4 years of work experience researching and building successful analytics/ML/AI products.
Proven experience as a Machine Learning Engineer or similar role.
Understanding of data structures, data modeling and software architecture.
Deep knowledge of math, probability, statistics and algorithms.
Ability to write robust code in Python, Java and R.
Familiarity with machine learning frameworks (like Keras or PyTorch) and libraries (like scikit-learn).
We are looking to self-driven individuals who wish to grow into world class data scientists and have massive impact in healthcare space."
Lab Data Analyst @ IQVIA,"Thiruvananthapuram, Kerala",IQVIA Pvt Ltd,None,Organic,"Job Description
Openings for Lab Data Analyst looking for people who have experience in VBA Programming, MS SQL, Advance excel etc. The role would require to work in rotational shifts
Responsibilities
Prepare and define the data transmission requirements, working together with data and technical analysts, to outline the data transmission services to be provided.
Serve in the role of back-up to other Data Analysts
Initiate and perform quality control tasks for incoming and/or outgoing data files
Understanding and verification of error logs generated by the QLIMS Data Transmission creation programs.
Review own work for accuracy and completeness
Ensure quality checks performed on data files before transmission and obtain peer-review where required
Understand and comply with core standard operating procedures and working instructions
Record all evidence of the data transmission process from data file definition to closure of study
Candidate who are interested in the profile do share your CV/Resume to Siddiq.Akbar@quintiles.com"
Data Scientist and AI specialist,"Bengaluru, Karnataka",SocialPrachar.com,"₹5,00,000 - ₹8,00,000 a year",Organic,"Job Summary
Hi, looking for a fulltime trainer for Data Science,Hadoop etc at our New Marathahalli Brach, Bangalore.
Experience:
1. Good domain knowledge on data science with min 3-4 yrs
2. Good knowledge on Hadoop, Statistics, R Programming,SQL,Python,Machine Learning,Deep Learning,NLP, Tensorflow etc
3. Able to take CLASSROOM or ONLINE Daily/weekend classes at Marathahalli Branch, Bangalore.
4. Need to handle 2-3 Batches per month (Incl Online & Classroom)
Training our students
Managing data science projects
AI based product development
Qualifications and Skills
Min 3-4+ experience
Good with communication & presentation skills
Need handle teams
Job Type: Full-time
Salary: ₹500,000.00 to ₹800,000.00 /year
Experience:
work: 3 years (Preferred)
Location:
Bengaluru, Karnataka (Preferred)"
Data Analyst,"Bengaluru, Karnataka",Xpheno,None,Organic,"Power BI, SQL, BI
Salary : Not Disclosed by Recruiter
Industry : IT Software - Other
Functional Area : IT Software - Other
Role Category : Computer/IT
Employment Type : Full-Time"
EIM - ETL DEVELOPER (CONTRACTUAL),"Pune, Maharashtra",Pitney Bowes,None,Sponsored,"Join Pitney Bowes as ETL Developer
Years of Experience required- 3 to 5 years
Job Location-Pune

Impact
We are looking for a skilled ETL/Snowflake Developer to be part of a highly-integrated, cross-discipline agile team that will be responsible for building and supporting modern ETL services for cross systems, applications and Business Intelligence leveraging Cloud Data Warehouses, SAP, SFDC and other traditional databases.
In addition to new development activities, this person will provide production support for Data Warehouse issues such data load and transformation problems.

The Job
Develop and maintain ETL pipelines in and out of data warehouse using combination of Python, Snaplogic, SQL Server, SSIS and Snowflake SnowSQL with a focus on performance, reliability, durability, data quality, security and SLA expectations.
Analyzes, designs, build, test, and implement integration technology solutions that meet the specifications of a project or service request
Perform data mappings and design of system ETL workflow solutions
Writing SQL queries against Snowflake database
Develop and support Oracle and SQL Server procedures
Provide production support for Data Warehouse issues such data load problems, transformation translation problems
Ensure accurate and timely data availability to meet business SLA, especially around critical time periods
Support and maintain legacy SQL Server/SSIS data warehouse
Support and maintain existing ETL processes for SQL Server and Snowflake
Effectively utilize standard enterprise tools to develop or implement technical solutions;
Document ETL and data warehouse processes and flows
Adhere to standards and best practices, processes, and deliverables in accordance with modern standards
Develop automated data audit and validation processes
Work closely with business analysts to understand requirements and develop solutions
Participate in design review sessions and ensure all solutions are aligned to pre-defined architectural specifications

Experience
6 months to 1 Year experience with Snowflake cloud-based data warehouse
6 months to 1 Year experience with Snowflake SnowSQL and writing use defined functions
Hands-on experience with at least one Snowflake implementation
3-5 years’ experience developing ETL, ELT and Data Warehousing solutions with SSIS and SQL Server; knowledge of BIML a plus
3-5 years’ experience AWS cloud, Azure or Google cloud
3-5 years’ experience developing Python based code that reads/writes data into databases
3-5 years’ experience with Informatica or Snaplogic(preferred)
3-5 years’ experience developing SQL scripts and stored procedures that processes data from databases
3-5 years’ experience with batch job scheduling and identifying data/job dependencies
Strong understanding of various data formats such as CSV, XML, JSON etc.
Knowledge of Rabbit MQ, TNT Drive and state of the art Cloud technologies

The Team
Pitney Bowes, a global technology company, provides shipping & mailing solutions, data management software, and location intelligence offerings, powering billions of physical and digital transactions in the connected and borderless world of commerce.
Helping clients achieve their greatest commerce potential are Pitney Bowes' 16,000+ passionate employees around the world, our relentless pursuit of innovation with over 2,300 active patents, and our focus on clients, who are at the center of all that we do - from small businesses to 90% of the Fortune 500.

Know more about us-
Who we are- https://www.youtube.com/watch?v=DDHx_0OV6D4&list=PL06B89F1DD8A5475A
Digital Commerce- https://youtu.be/T_dTWGQH7Cs
Location Intelligence Domain- https://www.youtube.com/watch?v=XouclG_puWs
Pitney Bowes, Great Place to Work- https://www.youtube.com/watch?v=-fhcBkm2S9A
Life at Pitney Bowes- https://www.youtube.com/watch?v=b6sqC1w_cGk
Pitney Bowes Diversity- https://www.youtube.com/watch?v=osYLqcU2JsQ
Pitney Bowes India Leadership- https://www.youtube.com/watch?v=H2cuGAjpDAI
Qualifications

Ability to develop ETL pipelines and scripts in and out of data warehouse using combination of SSIS, Snaplogic, Python and Snowflake’s SnowSQL
Strong SQL skills including SnowSQL, MS SQL stored procedures, data cleansing and manipulation. Technologies required: SSIS, MS SQL Server 2012, Oracle 12, Snaplogic
Extensive experience performance tuning, troubleshooting and debugging solutions
Ability to provide production support for Data Warehouse issues such data load problems, transformation/translation problems etc.
Demonstrated experience providing production support during time sensitive situations
Ability to integrate on premise infrastructure with public cloud (AWS, AZURE) infrastructure
Ability to translate requirements for BI and Reporting to Database design and outline solutions
Ability to understand data transformation and translation requirements and which tools to leverage to get the job done
Ability to understand data pipelines and modern ways of automating data pipeline using cloud based and on-premise technologies
Actively test and clearly document implementations, so others can easily understand the requirements, implementation, and test conditions.
Ability to work effectively in a remote team environment
Experience performing detailed data analysis (i.e. determine the structure, content, and quality of the data through examination of source systems and data samples)
Experience with different source systems like SAP and SalesForce preferred
Expert in source and target system analysis and prior experience on project analysis and cost estimations
Excellent written and verbal communication, time management, and presentation skills"
Apps Programmer/Analyst 2,"Bengaluru, Karnataka",Wells Fargo,None,Sponsored,"Wells Fargo & Company (NYSE: WFC) is a leading global financial services company with $2.0 trillion in assets and offices in over 37 countries. Founded in 1852 and headquartered in San Francisco, Wells Fargo provides asset management, capital raising and advisory, financing, foreign exchange, payments, risk management, and trade finance services to support customers who conduct business in the global economy. At Wells Fargo, we want to satisfy our customers’ financial needs and help them succeed financially. We also value the viewpoints of our team members and encourage them to be their best. Join our diverse and inclusive team where you will feel valued and inspired to contribute your unique skills and experience. We are looking for talented people who will put our customers at the center of everything we do. Help us build a better Wells Fargo. It all begins with outstanding talent. It all begins with you. Learn more at our International Careers website.

Market Job Description

About Enterprise Global Services
Enterprise Global Services (EGS) enables global talent capabilities for Wells Fargo Bank NA., by supporting over half of Wells Fargo's business lines and staff functions across Technology, Business Services, Risk Services and Knowledge Services. EGS operates in Hyderabad, Bengaluru and Chennai in India and in Manila, Philippines. Learn more about EGS at our International Careers website.

Department Overview

Capital Markets Technology portfolio consists of Technology solutions for Primary Markets /Investment Banking/GIB Municipal Products/Asset Backed Finance, various Secondary Markets Trading verticals (like Equities, Fixed Income, and Commodities etc.) and Institutional Investor Services (like Prime Brokerage, Futures Commission Merchant Services).Technology group is also organized as cross product horizontals (including Electronic Trading Services, Risk & Compliance Services, and Funding, collateral and liquidity management and Operations technology).
About the role.

This position is for MarketRisk production support team. Under this role team member is expected to monitor various risk batches and ensure SLA's are met. Monitor the existing infrastructure and address any application stability issues.

Role and Responsibility

The candidates should have a strong focus on ITIL process and should have extensive knowledge working on Application PROD support and Batch Monitoring. The candidate should also possess extensive knowledge of debugging the issues, managing EACO/Bridge line calls in timely basis.

Additional responsibilities includes
Batch Monitoring
Provide on-call support for applications running in the production environment.
Effectively communicating technical and non-technical issues with the business and other technology user groups.
Automation scripts.

Essential Qualifications

Bachelor Degree with 3-4 years of strong experience on Application PROD support.
Strong UNIX and DB like SYBASE and ORACLE.
Extensive knowledge in ITIL process.
Good to have knowledge on Scheduling and Monitoring tools
Experience in scripting language like Perl/Shell.
Attitude to learn new technologies.

Desired Qualification:

Good troubleshooting skills with overall knowledge on Capital Markets/Reference data domain.
Willing to work in shifts - IST hours
Provides support in the configuring and troubleshooting solutions and developing hands on solutions.

We Value Diversity
At Wells Fargo, we believe in diversity and inclusion in the workplace; accordingly, we welcome applications for employment from all qualified candidates, regardless of race, color, gender, national or ethnic origin, age, disability, religion, sexual orientation, gender identity or any other status protected by applicable law. We comply with all applicable laws in every jurisdiction in which we operate.
Region
APAC
Location
Karnataka"
Data and Analytics,"Bengaluru, Karnataka",Infosys,None,Sponsored,"Role Designation- Lead Analyst - Data Science

Responsibilities- 1. Document simple as-is customer processes 2. Appreciate the context of customer requirements from specific engagements 3. Align our deliverables to customer requirements 4. Responsible for successful delivery of Advanced Analytics solutions and services in client consulting environment; experience in optimization (linear, mixed integer, constraint programming), simulation, and/or predictive analytics using AAO tools, such as SAS or SPSS. 5. Define key business problems to be solved; formulate mathematical approaches and gather data to solve those problems, develop, analyze/draw conclusions and present to client. 6. Assist clients in identifying type of analytics and management data that will directly relate to improving clients' market share or any other measure client is addressing. 7. Identify the differentiators, map them to present-day environment, and then design an improvement plan. 8. Discover new opportunities to optimize the business through analytics and statistical modeling. 9. Oversee all aspects of analytics and business intelligence projects. 10. Develop and maintain reporting and analytical tools, including Business Objects.

Technical and Professional Requirements- Education and experience: • Prefer PhD or Master’s degree in Statistics, Mathematics, Engineering, Commerce, Science • Domain experience in Retail/Finance/Supply Chain or/and Marketing will be an added bonus • Exposure to US/ overseas markets is preferred Domain / Technical /Tools Knowledge: • Proficiency with statistical analysis tools (e.g., SAS, SPSS, R) • Hands on experience in Statistical Techniques such as Decision Tree, Segmentation, Logistic and Multiple Regression, and others • Experience of Campaign Management and Customer Segmentation is desirable • Strong Excel, Access and PowerPoint skills • Familiarity with database query tools (SQL) • Basic understanding of data warehouse architecture

Educational Requirements: MSc , BE , BSc
Service Line: Unit-IPS-Data & Analytics Unit"
GLOBAL CA PPM ADMIN | PMO ANALYST (CONTRACTUAL),"Noida, Uttar Pradesh",Pitney Bowes,None,Sponsored,"JoinPitney Bowes as Senior Software Engineer
Years of Experience required- 3to 5 years
Job Location- NOIDA

Impact

As a PMOAnalyst you will be working with cross Projects teams, Project Managers, GlobalPMO, Finance, Timesheet users and Resource Managers. This will be IndividualContributor role working for Global PMO (Portfolio Management Office) locatedin USA. The PMO Analyst is responsible for the support as well as enhancementof PMO tool across different teams. You are expected to be hands on and up todate with the latest tool changes. If this type of position motivates you, tellus why you are the right person for this challenging role!
The Job
Developreports relating to Project management, Resource management as per requirementby Global PMO & Finance.
Analyzeall data and project deliverables and ensure adherence to all timeframe andbudget requirements.
Performfinancial analysis on all budgets and prepare various reports for all budgetforecast.
Collaboratewith finance team to perform all associate activities and prepare appropriatesummaries within required timeframe.
Ensureadherence to all PMO policies and standards and efficiently manage timesheet.
Act as key point ofcontact/ SME for all PMO related standard processes and practices.
Coordinate & supportproject teams to help them with yearly budgeting and allocations.
Support timesheet userswith any time-related queries.
Strong knowledge of SQLserver 2012, SSRS
Strong know-how of PMOrelated terminologies like Budgeting ,Forecast, Rates, Cost Center,LOB etc

The Team
Pitney Bowes, a global technology company,provides shipping & mailing solutions, data management software, andlocation intelligence offerings, powering billions of physical and digitaltransactions in the connected and borderless world of commerce.
Helping clients achieve their greatestcommerce potential are Pitney Bowes' 16,000+ passionate employees around theworld, our relentless pursuit of innovation with over 2,300 active patents, andour focus on clients, who are at the center of all that we do - from smallbusinesses to 90% of the Fortune 500.

Qualifications
UG - B.Tech/B.E. OR PG – M.S. / M.Tech in Computer Science, Engineering or related discipline
3- 5 years of experience in PMO work area.
Knowledge of SQL server 2012, SSRS.
Knowledge of JasperSoft Reports.
Knowledge of project management tools and techniques.
Experience with CA PPM tool a plus.
Strong analysis and problem-solving skills.
Excellent interpersonal skills and the ability to work with diverse and distributed product teams in an agile environment"
EIM - ETL DEVELOPER (CONTRACTUAL),"Pune, Maharashtra",Pitney Bowes,None,Sponsored,"Join Pitney Bowes as ETL Developer
Years of Experience required- 3 to 5 years
Job Location-Pune

Impact
We are looking for a skilled ETL/Snowflake Developer to be part of a highly-integrated, cross-discipline agile team that will be responsible for building and supporting modern ETL services for cross systems, applications and Business Intelligence leveraging Cloud Data Warehouses, SAP, SFDC and other traditional databases.
In addition to new development activities, this person will provide production support for Data Warehouse issues such data load and transformation problems.

The Job
Develop and maintain ETL pipelines in and out of data warehouse using combination of Python, Snaplogic, SQL Server, SSIS and Snowflake SnowSQL with a focus on performance, reliability, durability, data quality, security and SLA expectations.
Analyzes, designs, build, test, and implement integration technology solutions that meet the specifications of a project or service request
Perform data mappings and design of system ETL workflow solutions
Writing SQL queries against Snowflake database
Develop and support Oracle and SQL Server procedures
Provide production support for Data Warehouse issues such data load problems, transformation translation problems
Ensure accurate and timely data availability to meet business SLA, especially around critical time periods
Support and maintain legacy SQL Server/SSIS data warehouse
Support and maintain existing ETL processes for SQL Server and Snowflake
Effectively utilize standard enterprise tools to develop or implement technical solutions;
Document ETL and data warehouse processes and flows
Adhere to standards and best practices, processes, and deliverables in accordance with modern standards
Develop automated data audit and validation processes
Work closely with business analysts to understand requirements and develop solutions
Participate in design review sessions and ensure all solutions are aligned to pre-defined architectural specifications

Experience
6 months to 1 Year experience with Snowflake cloud-based data warehouse
6 months to 1 Year experience with Snowflake SnowSQL and writing use defined functions
Hands-on experience with at least one Snowflake implementation
3-5 years’ experience developing ETL, ELT and Data Warehousing solutions with SSIS and SQL Server; knowledge of BIML a plus
3-5 years’ experience AWS cloud, Azure or Google cloud
3-5 years’ experience developing Python based code that reads/writes data into databases
3-5 years’ experience with Informatica or Snaplogic(preferred)
3-5 years’ experience developing SQL scripts and stored procedures that processes data from databases
3-5 years’ experience with batch job scheduling and identifying data/job dependencies
Strong understanding of various data formats such as CSV, XML, JSON etc.
Knowledge of Rabbit MQ, TNT Drive and state of the art Cloud technologies

The Team
Pitney Bowes, a global technology company, provides shipping & mailing solutions, data management software, and location intelligence offerings, powering billions of physical and digital transactions in the connected and borderless world of commerce.
Helping clients achieve their greatest commerce potential are Pitney Bowes' 16,000+ passionate employees around the world, our relentless pursuit of innovation with over 2,300 active patents, and our focus on clients, who are at the center of all that we do - from small businesses to 90% of the Fortune 500.

Know more about us-
Who we are- https://www.youtube.com/watch?v=DDHx_0OV6D4&list=PL06B89F1DD8A5475A
Digital Commerce- https://youtu.be/T_dTWGQH7Cs
Location Intelligence Domain- https://www.youtube.com/watch?v=XouclG_puWs
Pitney Bowes, Great Place to Work- https://www.youtube.com/watch?v=-fhcBkm2S9A
Life at Pitney Bowes- https://www.youtube.com/watch?v=b6sqC1w_cGk
Pitney Bowes Diversity- https://www.youtube.com/watch?v=osYLqcU2JsQ
Pitney Bowes India Leadership- https://www.youtube.com/watch?v=H2cuGAjpDAI
Qualifications

Ability to develop ETL pipelines and scripts in and out of data warehouse using combination of SSIS, Snaplogic, Python and Snowflake’s SnowSQL
Strong SQL skills including SnowSQL, MS SQL stored procedures, data cleansing and manipulation. Technologies required: SSIS, MS SQL Server 2012, Oracle 12, Snaplogic
Extensive experience performance tuning, troubleshooting and debugging solutions
Ability to provide production support for Data Warehouse issues such data load problems, transformation/translation problems etc.
Demonstrated experience providing production support during time sensitive situations
Ability to integrate on premise infrastructure with public cloud (AWS, AZURE) infrastructure
Ability to translate requirements for BI and Reporting to Database design and outline solutions
Ability to understand data transformation and translation requirements and which tools to leverage to get the job done
Ability to understand data pipelines and modern ways of automating data pipeline using cloud based and on-premise technologies
Actively test and clearly document implementations, so others can easily understand the requirements, implementation, and test conditions.
Ability to work effectively in a remote team environment
Experience performing detailed data analysis (i.e. determine the structure, content, and quality of the data through examination of source systems and data samples)
Experience with different source systems like SAP and SalesForce preferred
Expert in source and target system analysis and prior experience on project analysis and cost estimations
Excellent written and verbal communication, time management, and presentation skills"
Hiring for Data Analyst,"Bengaluru, Karnataka",Spinny Valuedrive Pvt. Ltd.,"₹20,000 - ₹25,000 a month",Organic,"Job Summary
1. Handling Data analysis and data validation.
2. Taking care of the compersion of data.
3. Responsible for data capturing and analysis.
4. Good command over Excel and Google Sheets.
5. Knowledge of SQL/python is a plus point.
Responsibilities and Duties
1. Doing Analysis of different data by capturing, Analysis, validation.
2. Well versed with data handling techniques.
Qualifications and Skills
Graduate in Computer or From Engineering backgrounds.
Go-getter Attitude, energetic, eager to learn.
Job Type: Full-time
Salary: ₹20,000.00 to ₹25,000.00 /month
Experience:
work: 1 year (Preferred)
Education:
Bachelor's (Preferred)"
Data Analyst,"Hubli, Karnataka",Deshpande Foundation,None,Organic,"Job Summary
Strong knowledge and experience with reporting packages (Business Objects etc), databases (My SQL etc)
Responsibilities and Duties
Collecting and interpreting data and analysing results
Reporting the results back to the relevant members of the business
Identifying patterns and trends in data sets
Working alongside teams within the business or the management team to establish business needs
Defining new data collection and analysis processes
Precession analysis
Assessing requirement mapping and available solution mapping for a shortest TAT to desktop solutions
As a analyst involve and derive strategies on building dashboards, reporting, decision support system
Building tools and resources to enable quick decision making pointers to the management.
Performing any other responsibility as needed.Strong knowledge of and experience with reporting packages (Business Objects etc), databases (My SQL etc)
Qualifications and Skills
BE or MCA with Knowledge in My Sql, Power BI,
Job Type: Full-time
Experience:
work: 3 years (Required)
Education:
Bachelor's (Required)"
Junior Data Analyst,"Mysore, Karnataka",Tacklesoft Pvt Ltd,"₹8,000 - ₹12,000 a month",Organic,"Data Analyst:
Analytical Skills: Data analysts work with large amounts of data: facts, figures, and number crunching. You will need to see through the data and analyze it to find conclusions.
Communication Skills: Data analysts are often called to present their findings, or translate the data into an understandable document. You will need to write and speak clearly, easily communicating complex ideas.
Critical Thinking: Data analysts must look at the numbers, trends, and data and come to new conclusions based on the findings.
Attention to Detail: Data is precise. Data analysts have to make sure they are vigilant in their analysis to come to correct conclusions.
Math Skills: Data analysts need math skills to estimate numerical data.
Responsibilities and Duties
Candidate Description:
Strong analytical skills providing insights as well as recommendations for changes convincing decision makers of business benefits of the proposed solutions.
Flair for quantitative data analyses and interpretation and ability to process data to draw insights, answering “so what” questions about data.
High degree of pro-activeness in analyzing customer behavior using available data to influence changes on the website.
Excellent written and verbal communication skills with specific focus on “persuasive, influencing” communication style.Behavioral Attributes:
Strong interpersonal skills to help collaborate across teams.
Logical thinking and ability to sift through data to identify insights attention to detail.
Job Type: Full-time
Salary: ₹8,000.00 to ₹12,000.00 /month
Education:
Bachelor's (Preferred)"
Data Scientist,"Pune, Maharashtra",SG Analytics,None,Organic,"You should have solid data-mining and analytical skills, including experience dealing with a large amount of data and good understanding of latest data-mining algorithms
You will be working in one or more of the following: Python, R, SQL and PySpark
You would require to use visualization tools like Tableau, QlikView, DOMO, etc.
You'll be working with the large operational data-sets and complex business problems. Setting up prediction models and building up algorithms to automate operational tasks shall form the major responsibilities.
Most of the problems are unexplored in this system and thus you'll get a chance to work on innovative and challenging problems with unique data sets. Your strategies shall be executed on a real time basis and would tie up closely with operational efficiency
You should be a Data enthusiast with a practice of approaching problems in a mathematical manner. We would prefer candidates who can code their algorithms and can simulate their validity.
You will also work with cross-functional team members to identify and prioritize actionable, high-impact insights
across a variety of core business areas.
Skills Required
You should have good foundation knowledge of data analytics and Secondary research, expertise in Analysis and dashboard creation, acquired preferably from Media.
Capability in the area of data analytics tools to drive marketing related business decisions.
Strong story boarding and presentation skills.
You should have a strong background in mathematics/statistics.
You should have a strong hold on statistics, predictive modeling and machine learning techniques.
Qualification
MSc(statistics), Graduation (Mathematics) and above
UG: B.Tech/B.E. - Any Specialization, B.Sc - Statistics, Maths PG:MBA/PGDM - Any Specialization, M.Sc - Statistics"
Junior Business Analyst,"Jaipur, Rajasthan",Coffeebeanmedia,None,Organic,"Location: Jaipur
Experience: 0-1 year
Qualification: B.tech/ BBA /MBA
The key responsibility areas are:
Strong presence in virtual market places
Facilitating targets through active lead generation
Pre sales support
Proposal submission
Requirement analysis
Observing Market trends and share"
Data Scientist,India,TCG Digital,None,Organic,"Location
India / US / Europe

Experience
2 Years

Academic Qualification:

B.S, B.E., B.Tech/MBA from top-tier Engineering /B-School OR
Masters in Statistics/Economics from leading University

Overview

Continuous, growth opportunities for career progression and personal development
Professional, stimulating, continuous learning, work environment based on camaraderie, individual mentorship, on-the-job and corporate training
Competitive and performance-oriented compensation and employee benefits package
Industry benchmarked HR policies and practices, particularly in areas such as Performance Management, Learning and Professional Development, Career Planning and Compensation and Rewards.

Roles and responsibilities

Will involve teamwork as well as work in which individual contribution will be needed.
Clear, articulate and confident written and verbal communication skills.
Working experience in Advanced Analytics Techniques Predictive modelling Time series forecasting Machine Learning etc.
The role will require a sound understanding of business functions, statistical concepts and algorithm design/implementation skills.
Core responsibilities include leveraging data science to solve business cases, training other team members, and contributing to pre-sales through quick execution of PoCs. Typical activities will include:
Interacting with business stake holders for gathering requirements
Analysing data to develop key insights on business trends and performance
Applying statistical/mathematical algorithms as needed to address specific business problems
Proficiency in using query languages such as SQL(preferable), Hive, Pig, R, SAS, Python

Additional Skills (preferred)

Will involve teamwork as well as work in which individual contribution will be needed.
Intermediate querying and scripting skills in SQL
Experience in relevant field such as Statistics, Computer Science or Applied Math.

SPOC
Buddhadeb Bhattacharjee

Mail to
Buddhadeb.bhattacharjee@tcg-digital.com"
Data Scientist,"Viman Nagar, Pune, Maharashtra",Pivotchain Solutions,None,Organic,"Requirements
BS/MS degree in Computer science, Maths
You are experienced with data stores such as Mysql, MongoDB, Cassandra, HBase, Hive
Experienced with data visualisation tools, such as Tableau, D3.js, GGplot, etc
Past experience with Deep Learning/NLP would be an advantage (although not necessary)
Good Communication Skills
Team Player
What We Expect.?
You take pride in your knowledge of design patterns, algorithms and data structures
You are comfortable processing, cleansing, and verifying the integrity of data used for analysis
You understand machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, CART, CHAID etc
You understand feature selection, model performance metrics, building and optimizing machine learning models
You are good at doing ad-hoc analysis and presenting results in a clear manner
You are good at creating automated anomaly detection systems and constant performance tracking
You can code comfortably in R & Python (NumPy, sklearn, xgboost)"
data scientist,"Mumbai, Maharashtra",rochepharmaceutical,"₹7,00,000 - ₹12,00,000 a year",Organic,"Job Summary
Ability to navigate and understand code developed in an traditional data warehouse environments as well as a data lake. Assist data product owners in capturing transformations implemented in code. Assist data product owners in reviewing control checks implemented around processes designed to load data that supports a data product. Ability to read and understand undocumented code developed in Linux, Informatica, Java and any other programming languages. Ability to understand undocumented job schedules, SQL queries/scripts, java code and any other programming language or code designed to handle and perform data transformation and load into a data base or a data lake. Willingness to learn new programming languages with the focus of understanding the code and be able to document the rules implemented in code. Work with other development and operations teams.
Responsibilities and Duties
Selecting features, building and optimizing classifiers using machine learning techniques
Data mining using state-of-the-art methods
Extending company’s data with third party sources of information when needed
Enhancing data collection procedures to include information that is relevant for building analytic systems
Processing, cleansing, and verifying the integrity of data used for analysis
Doing ad-hoc analysis and presenting results in a clear manner
Creating automated anomaly detection systems and constant tracking of its performance
Required Experience, Skills and Qualifications
Ability to navigate and understand code developed in an traditional data warehouse environments as well as a data lake. Assist data product owners in capturing transformations implemented in code. Assist data product owners in reviewing control checks implemented around processes designed to load data that supports a data product. Ability to read and understand undocumented code developed in Linux, Informatica, Java and any other programming languages. Ability to understand undocumented job schedules, SQL queries/scripts, java code and any other programming language or code designed to handle and perform data transformation and load into a data base or a data lake. Willingness to learn new programming languages with the focus of understanding the code and be able to document the rules implemented in code. Work with other development and operations teams. spss is mandatory  Seniority level Associate  Employment type Full-time  Job function Information Technology  Industries Information Technology and ServicesComputer Software
Job Type: Full-time
Salary: ₹700,000.00 to ₹1,200,000.00 /year
Experience:
work: 1 year (Preferred)
Education:
Bachelor's (Preferred)"
Research Analyst Jobs In Gurgaon – Data Analyst,"Delhi, Delhi",Right Step Consulting,"₹2,25,000 - ₹3,50,000 a year",Organic,"Industry: Real Estate / Property
Location: Gurgaon/NCR Brief Role:
Data Analyst - Real Estate Company
Job Description
Role and Responsibilities
Execute processes to monitor data governance policies and procedures to ensure data integrity and privacy, establish consistent data definitions, and monitor overall data quality for assigned data entities.
Market research and analysis to determine key trends
Collecting data for various buildings
Ensuring data collection is as per company standards
Entering the data on the system post quality checks
Develop expertise of assigned markets, tracking local economic and demographic trends through news sources, online databases, industry publications, research forums, civic organizations, brochures, and other sources
Perform data mining with performance and operational data to identify and isolate patterns and outliers for use in forecasting projections and performance improvement
Review and evaluate data results of all team members to ensure accuracy and completeness of data and analysis
Assist in implementing ongoing reporting models and contribute to the building of an analytic platform
Perform regular maintenance and updates to existing and future databases
Examine and manipulate data within Excel spreadsheets
Provide informal assistance (such as technical guidance and/or training)
Salary:INR 2,25,000 - 3,50,000 P.A
Industry:Real Estate / Property
Functional Area:Sales , Retail , Business Development
Role Category:Retail Sales
Role:Sales/Business Development Manager


Desired Candidate Profile
Education-
UG: Any Graduate - Any Specialization, B.Sc - Any Specialization, Statistics
PG:Any Postgraduate, MS/M.Sc(Science) - Any Specialization, Data Informatics, Statistics
Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required
Essentials:
Experience with market research and data mining
Proven track record of high performance in prior work experience
Possess the discipline required and ability to function within a high-demand, critical, and fast-paced environment
Ability to transform data into meaningful written analysis and logical conclusions, and to effectively present the information
Good verbal and written communication skills
Proficiency in Microsoft Excel, Word, and PowerPoint
Bachelors degree from an accredited college or university, preferably in mathematics, statistics, or economics
Two years of experience in an analytical role
Knowledge of real estate industry fundamentals
Male Candidates with OWN VEHICLE to APPLY *
For more details and jobs -Please visit our website
http://www.rightstepconsulting.com/research-analyst-jobs-in-gurgaon.php"
Data Analyst,"Delhi, Delhi",Mind Works Global,None,Organic,"Cartoq is a business division of Mindworks, a leading media company, headquartered in NCR, with over 70+ people. Our clients include leading media, technology and automobile companies – both in India and abroad. Work scope
Creating queries and analyzing databases and logs to produce daily, weekly and monthly reports
Drive insights from data through multivariate analysis and other statistical toolsCoordinating to source content from them
Implementing recognition programs for influencersWork with external data partners and tech team to build rich audience segmentations
Coordinate tag and tracking parameters implementations
Creating holistic business dashboards by pulling data from different data sources/tools
Requirements
At least 2 years experience in advanced methodologies such as multivariate analysis, regression correlation etc
At least 3-4 years experience with standard clickstream analysis tools
At least 1 year experience in programmatic ad yield optimizations
Experience in writing and tuning SQL queries in an online environment
Mid-level expertise in SEO, SEM strategies and implementations
Strong Excel skills, including macros writing etc
Skills
Ability to work effectively independently and as a member of a cross-functional team
Excellent communication skills and ability to interact well with all kinds of end users
Exposure to project management skills, tools and techniques
What we offer
Competitive Salary
Professional work environment
Fast growth and learning"
Vendor Master Data Analyst,"Bengaluru, Karnataka",Hexion Inc.,None,Sponsored,The Vendor Master Data Analyst is part of a global team who establishes and follows procedures that maintain the integrity of data for Master Data in SAP. These procedures allow business objectives to be met and to be compliant to (regional) Government regulations and Hexion regulations. The Master Data Analyst role is the key for setting up a good foundation for further execution of the business processes.
