Title,Location,Company,Salary,Sponsored,Description
Java Full Stack Developer / Core Java / HTML / Java Script /...,"Bengaluru, Karnataka",SAP,None,Sponsored,"Requisition ID: 218026
Work Area: Software-Design and Development
Expected Travel: 0 - 10%
Career Status: Professional
Employment Type: Regular Full Time
COMPANY DESCRIPTION
SAP started in 1972 as a team of five colleagues with a desire to do something new. Together, they changed enterprise software and reinvented how business was done. Today, as a market leader in enterprise application software, we remain true to our roots. That’s why we engineer solutions to fuel innovation, foster equality and spread opportunity for our employees and customers across borders and cultures.
SAP values the entrepreneurial spirit, fostering creativity and building lasting relationships with our employees. We know that a diverse and inclusive workforce keeps us competitive and provides opportunities for all. We believe that together we can transform industries, grow economics, lift up societies and sustain our environment. Because it’s the best-run businesses that make the world run better and improve people’s lives.
JOB TITLE: Developer - Cloud HCM Analytics Team
PURPOSE AND OBJECTIVES:
At SAP SuccessFactors we have started a Human Revolution. Using the latest technology, we are unlocking human potential and transforming our customer’s workforces in ways they never imagined. We are digitally transforming their businesses into the next generation of intelligent enterprises. Because people are at the heart of every business transformation and people are the heart of our business. The SAP SuccessFactors product suite spans core human resources and payroll, analytics-based hiring and customized onboarding, continuous performance management, intelligent succession and more. We operate the largest HCM Cloud in the world, supporting over 120 million users with over a billion transactions for customers across 26 industries in over 90 countries. Our co-located agile teams have end-to-end ownership of product, design, development, release, user assistance, and cloud operations capabilities. We are looking for the best talent to join our team and deliver continuous innovations in the cloud while bringing purpose to their lives and more meaning to their work. Join us today and become a part of the Human Revolution.
ABOUT THE TEAM
The Cloud HCM Analytics team builds the analytics solution on top of world’s biggest cloud-based enterprise application which has unique challenge in building a common solution that should be customizable for more than 4,450 across 60 industries in over 177 countries and scalable for 50 million users usage. We are responsible for building operational reporting solutions, as well as cutting edge analytical solutions. This team provides ample opportunities to interact with various stake holders and come of the best solution and implement the same with support for highly customizable and scalable approach. Current development activities involved in make use of Predictive Analytics, Machine learning and Artificial Intelligence. We have ambitious road map to start working on Prescriptive analytics.
Position Overview
Developers should be able to work as a Full stack developer with specialized either in UI or back end. Design highly scalable and performant solution which address functional as well as nonfunctional requirement with high quality.
Full stack developer – willing and capable of handling both client and server development
End to end responsibility – take care of your feature from requirements to deployment
Collaborate well – demonstrate excellent development practices, share and motivate others.
This development role provides immense potential for growth. The potential candidate would work closely with other members of the team and other functional groups within SAP SuccessFactors
SKILLS AND COMPETENCIES
Strong technical skills with technologies like Java/J2EE, Hibernate, Spring, SAP HANA, UI Technologies and OData protocols to develop modem cutting edge software that performs and scales in cloud environment
Server oriented - Knowledge in Java backend development (tomcat, JEE, dependency injection, and more) – mandatory
At least basic client-side knowledge of Web technologies, JS, HTML, CSS – mandatory.
Sound knowledge in Object Oriented Programming Principles, Design Patterns and Software Architecture, especially in new age Cloud solutions
Must be able to design and implement across all layers of the software (UI, Backend, Database)
Exposure to debugging, troubleshooting and performance tuning for complex SQL queries
Knowledge of lean development infrastructure process including Git, TeamCity, Jenkins etc. and exposure to Continuous Delivery practices
Exposure to building Analytical and report modelling for highly customizable Enterprise cloud-based SaaS application
Working knowledge of Scrum, Test Driven Development and passionate about unit test, integrity testing, stress testing and performance testing and test automation
Exposure to building large scale application deployed on public cloud like AWS, AZURE etc ..
EDUCATION, WORK EXPERIENCE AND QUALIFICATIONS
BE/B.Tech, ME/M.Tech, MCA with 60% aggregate across.
Strong educational qualifications (Engineering majors, MCA from reputed institutes)
4-8 years of professional experience in developing Java/J2EE based enterprise web-based application,
Outstanding written and verbal communication skills.
Bachelor’s in Computer Science required, Master preferred.
#SAPSFSF

WHAT YOU GET FROM US
Success is what you make it. At SAP, we help you make it your own. A career at SAP can open many doors for you. If you’re searching for a company that’s dedicated to your ideas and individual growth, recognizes you for your unique contributions, fills you with a strong sense of purpose, and provides a fun, flexible and inclusive work environment – apply now.
SAP'S DIVERSITY COMMITMENT
To harness the power of innovation, SAP invests in the development of its diverse employees. We aspire to leverage the qualities and appreciate the unique competencies that each person brings to the company.
SAP is committed to the principles of Equal Employment Opportunity and to providing reasonable accommodations to applicants with physical and/or mental disabilities. If you are in need of accommodation or special assistance to navigate our website or to complete your application, please send an e-mail with your request to Recruiting Operations Team (Americas: Careers.NorthAmerica@sap.com or Careers.LatinAmerica@sap.com, APJ: Careers.APJ@sap.com, EMEA: Careers@sap.com).
Successful candidates might be required to undergo a background verification with an external vendor.
Additional Locations:"
Software-Senior Engineer(DEVOPS Product owner),"Pune, Maharashtra",Telstra,None,Sponsored,"About Telstra
Telstra is Australia’s leading telecommunications and technology company, with operations in more than 20 countries, including in India where we’re building a new Innovation and Capability Centre (ICC) in Bangalore.
We’re combining innovation, automation and technology to solve the world’s biggest technological challenges in areas such as Internet of Things (IoT), 5G, Artificial Intelligence (AI), Machine Learning, and more.
Join us on this exciting journey, and together, we’ll reimagine the future.
Role with us:
To create a brilliant connected future for everybody through the delivery of high quality software solutions.
Technical Product owner is responsible for laying out vision for implementing DEVOPS i..e CI/CD, Automation Testing, TDD, Monitoring across SaaS and IaaS platforms on AWS and Azure
Key Accountabilities:
Technical Product Owner would be responsible for laying out the vision and blueprints and bring it to reality with a DevSecOps view.
Identify industry best practices and standards for implementation of Cloud.
Guide engineers and developers in following best practices and standards and cross train them on cloud technology.
Complying with all relevant processes and standards, including change management principles and processes to ensure deliverables meet or exceed defined quality standards.
Skill & Experience: 12 + yrs Exp
DEVOPS, CI/CD, Agile, Bamboo, Jenkins, AWS, Azzure, Git, Bitbucket, Docker, Virtualisation, Monitoring, Teraform, Product Management, Agile
Optional Skills: Chef, Ansible, Python, Database, Perl, UNIX
Technical Descriptors
7+ years of experience with AWS Cloud with understanding of AWS platform, service offerings and billing.
AWS CloudFormation templates, AWS EC2, VPC and Subnets, S3, ELB/ALB.
Experience in high level design and architectures of networks, servers, infrastructure and other systems for various models such as IaaS, SaaS, PaaS etc.
Experience with setup and administration of databases in AWS (MongoDB, SQL Server, Couchbase databases etc.)
Working experience in a DevOps environment with the team and other stakeholders.
Understanding of Agile, DevOps
Understanding of Infrastructure as Code (IaC) and ability to develop and contribute in an IaC environment.
Exposure to and ability to support automation pipeline (Bamboo, Jenkins, etc.)
Have working knowledge on tools such as Jira/Confluence/BitBucket/Git.
Understanding and hands on experience with VMs and Dockers
Certification(s) in AWS
Why Join us
Our people in India will be at the forefront of technological change as they work collaboratively with, and learn from, world-class experts and have access to the latest training programs and insights for their field.
Alongside your work on leading edge projects, working with us means you'll have access to company perks and benefits that'll reward you for the great work you do. We’re growing, fast, and for you that means many exciting opportunities to develop your career with us at Telstra.
We’re committed to building a diverse and inclusive workforce. To enable everyone to participate, we’ve developed an ‘All Roles Flex’ policy to consider flexible ways of working for every role. To learn more, visit tel.st/allrolesflex"
Change-Senior Specialist,"Pune, Maharashtra",Telstra,None,Sponsored,"About Telstra
Telstra is Australia’s leading telecommunications and technology company, with operations in more than 20 countries, including in India where we’re building a new Innovation and Capability Centre (ICC) in Bangalore.
We’re combining innovation, automation and technology to solve the world’s biggest technological challenges in areas such as Internet of Things (IoT), 5G, Artificial Intelligence (AI), Machine Learning, and more.
Join us on this exciting journey, and together, we’ll reimagine the future
The Telstra SECs are located across India in various partner locations. These centers operate in hybrid mode along with the partner resources.
This role is for supporting the Enterprise business program running across the centers. This position will work closely with the Technology leads, Stream Manager, Partners, Business units, internal Telstra departments (SEC leads), and will be integral in moving business unit strategy forward.
Responsibilities:
Coordinate with Agile coach, Scrum Master and Tech Leads in identifying wins, messages and stories to be communicated with the teams in parallel to the engineering communications that the team would have with their leads.
Interact with the teams in SEC to bring people together, so we can build cohesive Telstra culture, spread the positiveness and motivating the team to take the lead in driving efficiency.
Interact with the teams to understand the user experience, bring out the positivity and share their story.
Bring together the comms across the geography and help the teams understand the big picture and reemphasize the purpose and the role that the team plays in the transformation journey.
Act as a stimulant in bringing about the enterprise wide change and help with smooth transition by projecting the benefits.
Assist the Engineering leads to document and support inter group presentation. There are often details asked in different formats, and it will help if those details can be shared in the format asked for.
Assist the engineering leads in managing the Metrics - Manage all aspects Engineering Metrics, KPI, capacity planning of SECs, create and generate periodic reports for various business and use case in India.
Work closely with the Digital Transformation in sharing the key achievements, important milestones and employee engagement activities from centers in India. This role will also help collate important communication from across all streams and ensure it reaches the teams in India.
Ensure the proper procedures/documentations are in place. Act as first line of escalation and arrange necessary support as and when clarification is required on local policies, procedures.
Documentation - Serve as the central point of contact for managing all requests for SEC requirements, contracts, exceptions, deficiencies and all the evidentiary documentation that goes along with it in the team’s SharePoint site.
Track timelines as needed for various initiatives within B2B and maintain trackers.
Work with the Engineering leads and the project coordinators to run employee engagement activities and Enterprise stream specific R&R.
Work closely with partner project manager and with ODC feature team leads to ensure smooth Joiner – Leaver process (on boarding of employees), asset management, timely submission of timesheet, completion of mandatory trainings, etc.

Skills Required :
Minimum 8 years professional work experience
3 - 4 years in Enterprise communication, brand building, Organizational Change Management and People engagement activities
3 - 4 years of Project Management experience in Agile (matrix) organizations preferably in a PM/PMO role
Excellent Communication and coordination skill
Strong program management, time management, conflict management, multi-tasking & analytical skills with Agile Scrum and IT infrastructure background.
Discreet and professional with good organizational skills
Articulate, express the thoughts in visual and vocabulary and Extreme attention to detail
Ability to remain calm under pressure
Familiar with Microsoft Office, SharePoint, Teams etc
We’re committed to building a diverse and inclusive workforce. To enable everyone to participate, we’ve developed an ‘All Roles Flex’ policy to consider flexible ways of working for every role. To learn more, visit our Telstra Careers Website: tel.st/allrolesflex"
Change-Senior Specialist,"Pune, Maharashtra",Telstra,None,Sponsored,"About Telstra
Telstra is Australia’s leading telecommunications and technology company, with operations in more than 20 countries, including in India where we’re building a new Innovation and Capability Centre (ICC) in Bangalore.
We’re combining innovation, automation and technology to solve the world’s biggest technological challenges in areas such as Internet of Things (IoT), 5G, Artificial Intelligence (AI), Machine Learning, and more.
The Telstra SECs are located across India in various partner locations. These centers operate in hybrid mode along with the partner resources.
This role is for supporting the Enterprise business program running across the centers. This position will work closely with the Technology leads, Stream Manager, Partners, Business units, internal Telstra departments (SEC leads), and will be integral in moving business unit strategy forward.
Responsibilities:
Coordinate with Agile coach, Scrum Master and Tech Leads in identifying wins, messages and stories to be communicated with the teams in parallel to the engineering communications that the team would have with their leads.
Interact with the teams in SEC to bring people together, so we can build cohesive Telstra culture, spread the positiveness and motivating the team to take the lead in driving efficiency.
Interact with the teams to understand the user experience, bring out the positivity and share their story.
Bring together the comms across the geography and help the teams understand the big picture and reemphasize the purpose and the role that the team plays in the transformation journey.
Act as a stimulant in bringing about the enterprise wide change and help with smooth transition by projecting the benefits.
Assist the Engineering leads to document and support inter group presentation. There are often details asked in different formats, and it will help if those details can be shared in the format asked for.
Assist the engineering leads in managing the Metrics - Manage all aspects Engineering Metrics, KPI, capacity planning of SECs, create and generate periodic reports for various business and use case in India.
Work closely with the Digital Transformation in sharing the key achievements, important milestones and employee engagement activities from centers in India. This role will also help collate important communication from across all streams and ensure it reaches the teams in India.
Ensure the proper procedures/documentations are in place. Act as first line of escalation and arrange necessary support as and when clarification is required on local policies, procedures.
Documentation - Serve as the central point of contact for managing all requests for SEC requirements, contracts, exceptions, deficiencies and all the evidentiary documentation that goes along with it in the team’s SharePoint site.
Track timelines as needed for various initiatives within B2B and maintain trackers.
Work with the Engineering leads and the project coordinators to run employee engagement activities and Enterprise stream specific R&R.
Work closely with partner project manager and with ODC feature team leads to ensure smooth Joiner – Leaver process (on boarding of employees), asset management, timely submission of timesheet, completion of mandatory trainings, etc.

Skills Required :
Minimum 8 years professional work experience
3 - 4 years in Enterprise communication, brand building, Organizational Change Management and People engagement activities
3 - 4 years of Project Management experience in Agile (matrix) organizations preferably in a PM/PMO role
Excellent Communication and coordination skill
Strong program management, time management, conflict management, multi-tasking & analytical skills with Agile Scrum and IT infrastructure background.
Discreet and professional with good organizational skills
Articulate, express the thoughts in visual and vocabulary and Extreme attention to detail
Ability to remain calm under pressure
Familiar with Microsoft Office, SharePoint, Teams etc
We’re committed to building a diverse and inclusive workforce. To enable everyone to participate, we’ve developed an ‘All Roles Flex’ policy to consider flexible ways of working for every role. To learn more, visit our Telstra Careers Website: tel.st/allrolesflex"
Senior Automation QA Engineer (Remote/Work-from-home),"Pune, Maharashtra",Wallethub,"₹9,60,000 - ₹21,00,000 a year",Sponsored,"WalletHub is one of the leading personal finance destinations in the US and rapidly growing. We’re looking for a motivated, hardworking, and competitive Senior Automation QA Engineer for a full-time, permanent position.
The expected work schedule is 7 AM to 7 PM EST Monday to Friday, including a 1h break.
Responsibilities
Reporting and validating bugs for all components
Creating test plans and test cases
Creating and maintaining automated tests using Selenium and Java
Identifying opportunities for improvement and making constructive suggestions for change
Staying up-to-date with developing technologies and showcasing them in your work
Qualifications
You are the ideal candidate for this job if you have:
At least 3 years of hands-on experience in Test Automation with Java and Selenium
At least 4 years experience in Manual Testing
Excellent attention to details
Proven ability to meet deadlines and handle multiple tasks in a fast-paced environment
Willingness to work hard
Proficient in written/spoken English
Compensation
Very competitive salary based on prior experience and qualifications
Potential for stock options after the first year
Raise and advancement opportunities based on periodic evaluations
The ability to work overtime for added income
100% remote position
Visa sponsorship (after 24 months with the company, based on performance, in case you will be working from outside the US)
How to apply
To get our attention, all you need to do is apply on Indeed and include your updated resume as well as a brief message telling us why you are the right candidate.If we believe that you will be a good match, we'll contact you to arrange the next steps of the application process.
Please know that we appreciate your interest in our company but due to the high number of applications we are unable to get back to candidates who have not been selected to move forward.
Note
This position does not have a location requirement and can be performed remotely from outside the U.S. without the need for U.S. work authorization.
More about WalletHub
WalletHub is a high-growth fintech company based in Washington, D.C. that is looking for talented, hard-working individuals to help us reshape personal finance. More specifically, we are harnessing the power of data analytics and artificial intelligence to build the brain of a smart financial advisor, whose services we’re offering to everyone for free. The WalletHub brain enables users to make better financial decisions in a fraction of the time with three unique features:
1) Customized Credit-Improvement Tips: WalletHub identifies improvement opportunities and guides you through the necessary corrections.
2) Personalized Money-Saving Advice: WalletHub’s savings brain constantly scours the market for load-lightening opportunities, bringing you only the best deals.
3) Wallet Surveillance: Personal finance isn’t as scary with 24/7 credit monitoring providing backup, notifying you of important credit-report changes.
In addition to the valuable intelligence the brain provides, WalletHub is the first and only service to offer free credit scores and full credit reports that are updated on a daily basis absent of user interaction, rather than weekly or monthly and only when a user logs in. Some other services hang their hats on free credit scores and reports, yet they’re still inferior to what WalletHub considers minor pieces to a much larger puzzle.
Job Type: Full-time
Salary: ₹960,000.00 to ₹2,100,000.00 /year"
Software-Senior Engineer(Big Data Architect),"Hyderabad, Telangana",Telstra,None,Sponsored,"About Telstra
Telstra is Australia’s leading telecommunications and technology company, with operations in more than 20 countries, including in India where we’re building a new Innovation and Capability Centre (ICC) in Bangalore.
We’re combining innovation, automation and technology to solve the world’s biggest technological challenges in areas such as Internet of Things (IoT), 5G, Artificial Intelligence (AI), Machine Learning, and more.
Join us on this exciting journey, and together, we’ll reimagine the future.
Role with us
This position offers diversity in projects, an opportunity to work in a team environment with autonomy and a high-level of responsibility. There are also excellent opportunities for professional growth and advancement within Telstra Customer Platforms and broader Telstra systems.
He would be responsible to develop, maintain, test and evaluate big data solutions within organisations and would be also involved in the design of big data solutions
He would builds large-scale data processing systems He would work on how algorithms work and have experience building high-performance algorithms.
The purpose of the role is to take responsibility for ensuring all requests from the business are developed and delivered in the most optimal way taking into consideration business roadmaps, ITS CRM Strategy, industry best practice, vendor roadmaps and thought leadership and innovation delivering a competitive advantage to Telstra
Key Accountabilities
Big Data Data Architect role is to plan, coordinate, and execute all activities related to the requirements interpretation, design and implementation of Big data and Machine Learning applications. This individual will apply proven industry and technology experience as well as communication skills, problem-solving skills, and knowledge of best practices to issues related to design, development, and deployment of mission-critical systems with a focus on quality application development and delivery.
This role is key to the success of the Customer Platforms function at Telstra and will be responsible and accountable for the following:
Ability to design and develop Big Data and Machine/Deep Learning Applications
Ability to review vendor designs and recommended solutions based on industry best practises
Ability to provide technical governance across Big Data and Machine/Deep Learning solutions at Telstra
Design and develop reusable, scalable and secure big data applications
Ensure optimized application performance with respect to throughput, cost and resource utilization
Develop and maintain real time streaming applications
Understanding of building, deploying and maintaining big data applications on cloud
Manage and administer Big data ecosystem
Create development artefacts including design document, release notes and POV
Assess and improve the efficiency and effectiveness of the Big Data and Machine/Deep Learning application solutions to ensure user requirements and business objectives are met in a timely and cost effective manner
Understand overall business operations and develops innovative solutions to help improve productivity
Ability to understand and design provisioning solutions at Telstra and how CRM interacts with provisioning layers.
Strong problem solving and analytical skills needed to support enterprise high availability Salesforce applications
Coordinate with technical resource within and outside of B2B Digitisation.
Monitor process of software configuration/development/testing to assure quality deliverable.
Ensure standards of QA are being met
Review deliverables to verify that they meet client and contract expectations; Implement and enforce high standards for quality deliverables
Analyses performance and capacity issues of the highest complexity.
Demonstrate thought Leadership in Big data and Machine Learning.
Assists leadership with development and management of new application capabilities to improve productivity
Provide training and educate other team members around core capabilities and helps them deliver high quality solutions and deliverables/documentation
Self-Motivator to perform Design / Develop user requirements, test and deploy the changes into production
Skill & Experience : 10+ yrs
Experience with Data Modelling Tool like Erwin/MagicDraw, Hadoop Monitoring services, Hadoop Architecture Understanding, Hadoop Installation/ Service Management, Cluster Management, Unix/Python Scripting,
Technical Descriptors
Should be well versed with overall IT landscape, technologies and should be able to analyze how different technologies integrates with each other
Should be able to provided scalable and robust solution architecture depending on the needs
Should be able to compare tools and technologies and recommend a tool or technology
Must have good understanding of Data Structures, Distributed processing framework.
Must have experience of executing couple of big data projects (end to end)
Strong technical expertise and hands on experience on Hive, Flume, HBase & other Hadoop components
Candidate must have strong background & hands on experience of SPARK or JAVA or Data warehouse / ETL/BI or DWH appliances
Ability to work cross functionally to deliver appropriate resolution of technical, procedural, and operational issues.
Deep Knowledge of either Cloudera/ HortonWorks/ MapR/Pivotal
Deep Knowledge of developing Machine Learning & Deep Learning Models
Good knowledge of NoSQL Databases/ HBase/ MongoDB
Good knowledge of AWS Sagemaker, Tensorflow, Google Cloud Analytics
Good experience with at least one programming language like Scala, Java, Python, Pig etc
Proven expertise of delivering end to end projects working with virtual teams bonus
Why Join us
Our people in India will be at the forefront of technological change as they work collaboratively with, and learn from, world-class experts and have access to the latest training programs and insights for their field.
Alongside your work on leading edge projects, working with us means you'll have access to company perks and benefits that'll reward you for the great work you do. We’re growing, fast, and for you that means many exciting opportunities to develop your career with us at Telstra.
We’re committed to building a diverse and inclusive workforce. To enable everyone to participate, we’ve developed an ‘All Roles Flex’ policy to consider flexible ways of working for every role. To learn more, visit tel.st/allrolesflex"
"Senior Data Scientist, Consumer Goods","Mumbai, Maharashtra",Fractal Analytics,None,Organic,"Position Description:
Fractal Analytics is actively involved in helping Fortune 500 companies by enabling them to discover how they can leverage the data that they generate using advanced and sophisticated algorithms from Artificial Intelligence and Machine Learning. Additionally, the group is also involved in creating a rich and diverse IP portfolio within Artificial Intelligence, Machine Learning, and Big Data
We are looking for Data Scientists with the capability to perform independent statistical and machine learning research/ projects. As a data scientist, you will be involved in using state of the art machine learning algorithms to solve challenging high-impact business problems. If you are a problem solver with a curiosity for exploring new techniques and technologies in AI & ML space, then we would like to talk with you.
Some of the attractive pluses of the job are:
The opportunity to work with a world class team of talented data scientists with a strong background in machine learning, and who are extremely passionate about solving real-world applied problems in the various business domains.
A real opportunity to expand your skill-sets and a chance to learn and use the latest advances and approaches in machine learning and data mining on real world datasets
Working at a fast-paced work-environment where you are expected to be self-motivated and are measured on your performance.
Job Responsibilities
Ability to understand a problem statement and implement analytical solutions & techniques independently or with minimal supervision.
Working closely with clients along with team handling responsibility
Work and collaborate with other teams to deliver and create value for clients
Fast learner: ability to learn and pick up a new language/tool/ platform quickly
Conceptualize, design and deliver high-quality solutions and insightful analysis
Conduct research and prototyping innovations; data and requirements gathering; solution scoping and architecture; consulting clients and client facing teams on advanced statistical and machine learning problems.
Ability to deliver AIML based solutions around a host of domains and problems, with some of them being: Customer Segmentation & Targeting, Propensity Modeling, Churn Modeling, Lifetime Value Estimation, Forecasting, Recommender Systems, Modeling Response to Incentives, Marketing Mix Optimization, Price Optimization
Experience Required:
Intermediate to expert level proficiency in at least one of R and Python
Ability to discover effective solutions to complex problems. Strong skills in data-structures and algorithms.
Experience of working on a project end-to-end: problem scoping, data gathering, EDA, modeling, insights, and visualizations
Problem-solving: Ability to break the problem into small problems and think of relevant techniques which can be explored & used to cater to those
Intermediate to advanced knowledge of machine learning, probability theory, statistics, and algorithms. You will be required to discuss and use various algorithms and approaches on a daily basis.
We use regression, Bayesian methods, tree-based learners, SVM, RF, XGBOOST, time series modeling, dimensionality reduction, SEM, GLM, GLMM, clustering etc on a regular basis. If you know few of them you are good to go.
Good to Have:
Experience in one of the upcoming technologies like deep learning, NLP, image processing, recommender systems
The experience of working in on one or more domains:
CPG: pricing and promotion analytics, marketing analytics, trade promotions, supply chain management
BFSI: cross-sell, up-sell, campaign analytics, treasury analytics, fraud detection
Healthcare: medical adherence, medical risk profiling, EHR data, fraud-waste-abuse
Experience in working with Linux computing environment and use of command line tools like sed/awk
Grasp at databases including RDBMS, NoSQL, MongoDB etc.
Education Qualification
B.Tech / M.Tech in Computer Science / Mathematics / Signal Processing or related fields from one of the premier Institutes (IITs/NITs/BITS)"
Software Engineer - Systems,"Bengaluru, Karnataka",Instart,None,Organic,"At Instart, we are building a world where digital experiences continuously adapt to become increasingly engaging with every interaction.

Every major brand today, whether it is online shopping, travel or news, is making huge investments to improve their online experiences to keep up with consumer expectations. As consumers in a digital world, we tend to abandon websites very quickly if the experience is not as good as we expect it to be - fast, engaging and responsive. With over 100+ patents using artificial intelligence and machine learning, Instart’s unique technology continually optimizes the online consumer experience, learning from every interaction across devices and networks.

We’re growing at a rapid pace - on the path to increase our revenue and customer base by 4x in the next couple of years! You have an opportunity to be a part of this amazing growth, working on cutting-edge AI/ML cloud technology with some of the greatest minds, to help the most recognizable brands in the world create better digital experiences.

Instart is backed by major investors who are all looking to see us become the next Unicorn and more – Andreessen Horowitz, KPCB, Tenaya, Greylock, Geodesic, Sutter Hill and STTelemedia to name a few. We take pride in the great experience we offer our employees from our flexible work schedules to free lunches and our super cool, dog friendly office in Palo Alto. Let’s talk about your next career opportunity at Instart.

We are looking for Systems Engineers to help design and build the backend infrastructure for Instart's large-scale mission-critical distributed system. If you are passionate about working on cutting edge technology together with a world-class engineering team, we want to talk to you. You should have a solid background in distributed systems, large-scale high-throughput high-performance infrastructure, and experience monitoring and tuning performance of complex systems at scale.

Qualifications:
Minimum 8 to 18years of hands-on infrastructure development experience
Excellent development and debugging skills using C/C++ and Python
Experience in programming on a multi-threaded environment
Prior experience with all of the following: fault-tolerant distributed systems, HTTP and related protocols, proxies and web servers, Linux and systems programming
Prior startup experience a plus
Ability to work on multiple projects at a time in a fast-paced environment
Minimum Bachelors or Masters in Computer Science (or equivalent); PhD preferred
Instart is an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status."
Senior System Engineer,"Bengaluru, Karnataka",AppDynamics,None,Organic,"About the Role:

> Identify, remediate, and document problematic interactions between AppDynamics software and underlying systems, including, but not limited to:
Operating systems
Physical or virtual server hardware
Storage hardware and file system
Networking
Databases
Transport Layer Security, (TLS)
> Advise customers on best practices for sizing and configuring the systems that host AppDynamics platform components
> Answer basic customer questions about the installation, configuration, and operation of AppDynamics products
> Between interactions with customers, develop or improve software tooling that automates or accelerates common support tasks.



Linux OS installation, configuration, and troubleshooting skills, (RHEL or CentOS preferred)
Ability to read/understand Java code.
The ability to read and write basic SQL queries
Bash shell scripting skills
Basic proficiency with the VirtualBox, Parallels, or VMWare Workstation / Fusion hyperviso
The ability to navigate, search, and quickly extract information from Unix / Linux ""man"" pages
Strong written and verbal communication skills

It is a huge plus if you have

Previous experience in a retail or customer-facing role
A Bachelor of Science degree with a major in Computer Science, Computer Engineering, Electrical Engineering, or similar discipline
Familiarity with Java and JVM internals
Familiarity with Java TLS implementations and the keytool utility
The ability to troubleshoot PKI problems including TLS server and client configuration issues
J2EE application server or servlet container configuration and maintenance experience
MySQL database server configuration, maintenance, and troubleshooting skills
Network troubleshooting skills, including proficiency with tcpdump and Wireshark
ZFS setup and administration skills
Familiarity with Maven or Gradle build systems
The ability to write and troubleshoot CMake build configurations
Perks

In addition to our global benefits, here are a few more reasons to get excited to come to work in the morning:
New state of the art office in convenient location with onsite parking, gym facility, and game rooms
Lunch daily, unlimited snacks, breakfast and fruits
Flexible working hours and work from home options
Workforce from tier 1 institutes
We prioritize corporate social responsibility and volunteering
We love to celebrate! We host quarterly parties, hackathons, and team outings
About Us:
AppDynamics is an application performance monitoring solution that uses machine learning and artificial intelligence (AI) to provide real-time visibility and insight into IT environments. With our unique AIOps solution, you can take the right action at exactly the right time with automated anomaly detection, rapid root-cause analysis, and a unified view of your entire application ecosystem, including private and public clouds. Using AppDynamics, you’ll finally align IT, DevOps, and the business around the information that helps you protect your bottom line and deliver flawless customer experiences at scale.

AppDynamics R&D Center in Bangalore is founded in 2015 and is focusing on leading core product and engineering areas fairly independently and works closely with San Francisco and other teams. Over last 3 years, we have grown to 200+ people and Bangalore R&D Center has evolved as a center of excellence for core product & engineering innovation in AppDynamics. We have been able to build a super strong team, that is working on very interesting and challenging problems. We have a amazing and happy work culture at Bangalore, where entire center works as one single team and truly cares for each other!"
ACN – Digital- Analytics – Customer Analytics-CDM - 09,"Bengaluru, Karnataka",Accenture,None,Organic,"Accenture Digital comprised of Accenture Analytics Accenture Interactive and Accenture Mobility offers a comprehensive portfolio of business and technology services across digital marketing mobility and analytics. From developing digital strategies to implementing digital technologies and running digital processes on their behalf Accenture Digital helps clients leverage connected and mobile devices; extract insights from data using analytics; and enrich end-customer experiences and interactions delivering tangible results from the virtual world and driving growth. To learn more about Accenture Digital follow us @AccentureDigi and visit www.accenture.com or digital.

Accenture Analytics part of Accenture Digital helps clients to use analytics and artificial intelligence to drive actionable insights at scale. Accenture Analytics applies sophisticated algorithms data engineering and visualization to extract business insights and help clients turn those insights into actions that drive tangible outcomes – to improve their performance and disrupt their markets. With deep industry and technical experience Accenture Analytics provides services and solutions that include but are not limited to: analytics-as-a-service through the Accenture Insights Platform continuous intelligent security machine learning and IoT Analytics. For more information follow us @ISpeakAnalytics and visit www.accenture.com or analytics.

Key Responsibilities:
This position requires a strong thought leader who can drive business decisions and issue resolution through collaboration. Proven ability to deliver results is a must. Individual must be able to effectively manage cross-functional partners that are internal and external to Accenture and Accenture’s Clients. Ideal candidate will have to demonstrate excellent project management skills strong communication with the ability to present findings to multiple levels. Experienced in managing and or or delivering capabilities and or or knowledge of SDLC in data management and systems configuration is a plus. The candidate should have some people management experience.

Key Competencies:
Creative problem solving.
Innovative Analytical skills Self-starters with a curiosity and appetite for new technology.
Teamwork Client facing skills.
Excellent communication.
Must have skills:
Experience in MS Azure Azure Data Lake Azure SQL DW and SQL DB
Experience working with HD Insights Azure SQL DW Azure DB and implementing it for Data Lake.
Hands on designing a Customer data solution to handle
Data ETL for Big Data Lake .ADLS.using MS Azure Data Factory Spark etc.
Data Quality and cleansing using tools and technologies
Design and programming of databases
Business Intelligence applications.

Good to have skills:
Experience in SDLC and Production Support should have handled Code Deployment Scheduling
Experience in SAS in a data intense or Microsoft R environment is a plus
Good to have Financial Services or Communication or Product industry experience
Exposure to Customer analytics
Travel: Willingness to travel up to 50% of the time.

# Digital

Minimum undergraduate technical degree .B.E. or BTech or equivalent. or post-graduation degree in Computer Applications or IT."
